Pavarde            Vardas       Galutinis
Kavaliauskas       7443Vardenis3.00
Kazlauskas         7445Vardenis3.68
Petrauskas         7448Vardenis4.12
Butkus             7449Vardenis4.28
Kazlauskas         7453Vardenis2.76
Navickas           7454Vardenis2.28
Butkus             7455Vardenis4.96
Kazlauskas         7459Vardenis3.60
Pranevicius        7461Vardenis3.24
Vasiliauskas       7462Vardenis3.40
Ramanauskas        7468Vardenis4.84
Kavaliauskas       7469Vardenis3.08
Petrauskas         7470Vardenis4.52
Urbonas            7473Vardenis3.76
Kazlauskas         7474Vardenis4.52
Jankauskas         7475Vardenis3.16
Vasiliauskas       7476Vardenis4.24
Navickas           7477Vardenis2.68
Vasiliauskas       7478Vardenis2.36
Jankauskas         7479Vardenis2.60
Pranevicius        7480Vardenis4.64
Pranevicius        7482Vardenis3.96
Vasiliauskas       7485Vardenis2.68
Kavaliauskas       7488Vardenis3.72
Vasiliauskas       7489Vardenis3.84
Urbonas            7490Vardenis2.92
Navickas           7491Vardenis4.28
Vasiliauskas       7492Vardenis4.52
Jankauskas         7493Vardenis2.44
Pranevicius        7498Vardenis4.20
Urbonas            7499Vardenis4.04
Vasiliauskas       7500Vardenis3.16
Kazlauskas         7504Vardenis4.44
Jankauskas         7509Vardenis2.44
Jankauskas         7510Vardenis3.24
Petrauskas         7513Vardenis4.12
Jankauskas         7514Vardenis3.96
Petrauskas         7516Vardenis2.48
Petrauskas         7517Vardenis2.52
Butkus             7523Vardenis2.76
Kavaliauskas       7527Vardenis4.80
Kavaliauskas       7535Vardenis4.64
Navickas           7538Vardenis2.76
Butkus             7540Vardenis3.72
Jankauskas         7543Vardenis3.36
Petrauskas         7546Vardenis4.68
Kazlauskas         7548Vardenis3.44
Urbonas            7550Vardenis3.48
Petrauskas         7559Vardenis4.20
Vasiliauskas       7562Vardenis3.20
Vasiliauskas       7566Vardenis4.80
Butkus             7567Vardenis2.24
Jankauskas         7568Vardenis3.96
Urbonas            7570Vardenis4.08
Petrauskas         7575Vardenis4.44
Kavaliauskas       7577Vardenis4.04
Jankauskas         7578Vardenis3.40
Butkus             7579Vardenis4.00
Kavaliauskas       7581Vardenis4.20
Petrauskas         7585Vardenis4.96
Pranevicius        7586Vardenis4.92
Urbonas            7588Vardenis3.08
Kavaliauskas       7589Vardenis3.84
Ramanauskas        7592Vardenis3.16
Ramanauskas        7593Vardenis4.32
Vasiliauskas       7594Vardenis2.52
Vasiliauskas       7595Vardenis4.72
Petrauskas         7602Vardenis3.40
Ramanauskas        7607Vardenis2.84
Ramanauskas        7608Vardenis3.12
Butkus             7609Vardenis4.36
Urbonas            7612Vardenis4.56
Kazlauskas         7616Vardenis2.76
Kavaliauskas       7617Vardenis4.80
Kazlauskas         7620Vardenis4.52
Butkus             7621Vardenis4.88
Ramanauskas        7622Vardenis3.80
Kazlauskas         7624Vardenis3.60
Navickas           7625Vardenis2.88
Petrauskas         7628Vardenis2.60
Butkus             7630Vardenis4.12
Butkus             7632Vardenis3.88
Petrauskas         7634Vardenis4.32
Butkus             7636Vardenis3.32
Kazlauskas         7639Vardenis2.96
Vasiliauskas       7640Vardenis3.36
Kazlauskas         7643Vardenis3.12
Kavaliauskas       7645Vardenis2.60
Kazlauskas         7650Vardenis2.76
Kavaliauskas       7653Vardenis3.08
Vasiliauskas       7657Vardenis4.40
Jankauskas         7658Vardenis3.96
Pranevicius        7659Vardenis3.04
Butkus             7661Vardenis2.84
Navickas           7662Vardenis4.96
Petrauskas         7663Vardenis4.84
Kavaliauskas       7665Vardenis4.56
Kazlauskas         7667Vardenis3.56
Jankauskas         7670Vardenis4.48
Kavaliauskas       7671Vardenis2.76
Ramanauskas        7673Vardenis4.08
Kazlauskas         7677Vardenis4.76
Petrauskas         7678Vardenis4.72
Kavaliauskas       7680Vardenis2.32
Kavaliauskas       7681Vardenis4.00
Pranevicius        7687Vardenis2.72
Butkus             7690Vardenis4.04
Butkus             7691Vardenis4.44
Vasiliauskas       7692Vardenis3.00
Ramanauskas        7693Vardenis4.88
Kazlauskas         7695Vardenis2.52
Navickas           7696Vardenis4.52
Jankauskas         7697Vardenis3.28
Navickas           7700Vardenis3.92
Butkus             7702Vardenis3.04
Butkus             7711Vardenis4.60
Vasiliauskas       7713Vardenis2.64
Jankauskas         7719Vardenis2.52
Petrauskas         7722Vardenis4.12
Kazlauskas         7724Vardenis1.96
Butkus             7727Vardenis2.76
Navickas           7729Vardenis3.72
Butkus             7731Vardenis4.60
Kavaliauskas       7732Vardenis4.88
Jankauskas         7733Vardenis4.56
Urbonas            7734Vardenis3.96
Butkus             7735Vardenis3.56
Navickas           7736Vardenis2.12
Petrauskas         7738Vardenis3.52
Kavaliauskas       7740Vardenis2.84
Ramanauskas        7741Vardenis4.04
Vasiliauskas       7743Vardenis3.64
Navickas           7749Vardenis2.88
Pranevicius        7750Vardenis3.24
Urbonas            7751Vardenis4.96
Butkus             7753Vardenis4.36
Butkus             7754Vardenis3.72
Jankauskas         7759Vardenis3.36
Kavaliauskas       7760Vardenis3.12
Petrauskas         7763Vardenis3.80
Ramanauskas        7765Vardenis3.64
Pranevicius        7767Vardenis3.40
Jankauskas         7768Vardenis3.40
Kavaliauskas       7769Vardenis4.72
Butkus             7774Vardenis3.64
Butkus             7775Vardenis3.88
Urbonas            7776Vardenis2.96
Kazlauskas         7780Vardenis3.40
Petrauskas         7783Vardenis4.24
Butkus             7785Vardenis3.68
Butkus             7789Vardenis3.80
Petrauskas         7791Vardenis4.96
Petrauskas         7792Vardenis4.84
Petrauskas         7793Vardenis2.36
Vasiliauskas       7795Vardenis2.44
Butkus             7796Vardenis3.12
Urbonas            7804Vardenis3.00
Kazlauskas         7808Vardenis2.68
Pranevicius        7811Vardenis3.04
Petrauskas         7812Vardenis3.00
Vasiliauskas       7814Vardenis2.60
Petrauskas         7815Vardenis4.16
Jankauskas         7816Vardenis4.04
Pranevicius        7819Vardenis3.04
Urbonas            7821Vardenis4.40
Kazlauskas         7822Vardenis3.24
Vasiliauskas       7825Vardenis3.00
Pranevicius        7828Vardenis1.64
Butkus             7829Vardenis3.12
Urbonas            7831Vardenis4.40
Petrauskas         7839Vardenis4.44
Jankauskas         7841Vardenis2.32
Petrauskas         7843Vardenis4.52
Navickas           7844Vardenis2.92
Urbonas            7849Vardenis1.80
Urbonas            7850Vardenis3.16
Jankauskas         7851Vardenis3.68
Butkus             7852Vardenis2.44
Kavaliauskas       7853Vardenis2.64
Kazlauskas         7854Vardenis3.68
Urbonas            7855Vardenis3.32
Vasiliauskas       7856Vardenis3.24
Pranevicius        7857Vardenis3.28
Petrauskas         7867Vardenis4.56
Kazlauskas         7868Vardenis4.68
Butkus             7870Vardenis3.56
Butkus             7872Vardenis4.76
Butkus             7876Vardenis3.72
Pranevicius        7879Vardenis2.44
Kazlauskas         7880Vardenis4.28
Kazlauskas         7883Vardenis4.32
Jankauskas         7888Vardenis3.08
Ramanauskas        7890Vardenis2.52
Kazlauskas         7891Vardenis4.72
Kazlauskas         7895Vardenis3.16
Pranevicius        7898Vardenis3.24
Petrauskas         7899Vardenis4.36
Butkus             7901Vardenis3.68
Navickas           7906Vardenis2.68
Kavaliauskas       7907Vardenis4.96
Kazlauskas         7909Vardenis2.28
Kazlauskas         7910Vardenis3.68
Pranevicius        7912Vardenis3.24
Urbonas            7914Vardenis3.80
Pranevicius        7915Vardenis3.04
Ramanauskas        7916Vardenis3.52
Petrauskas         7919Vardenis3.52
Jankauskas         7928Vardenis2.96
Petrauskas         7930Vardenis3.64
Pranevicius        7932Vardenis4.56
Navickas           7934Vardenis4.44
Kazlauskas         7935Vardenis2.84
Urbonas            7936Vardenis3.36
Pranevicius        7937Vardenis3.16
Vasiliauskas       7938Vardenis4.36
Urbonas            7940Vardenis2.60
Navickas           7942Vardenis4.68
Navickas           7948Vardenis3.72
Kavaliauskas       7951Vardenis3.96
Jankauskas         7953Vardenis2.92
Petrauskas         7957Vardenis4.60
Urbonas            7959Vardenis3.08
Vasiliauskas       7960Vardenis3.00
Pranevicius        7963Vardenis2.36
Petrauskas         7966Vardenis4.28
Ramanauskas        7968Vardenis4.24
Navickas           7969Vardenis2.72
Petrauskas         7977Vardenis2.84
Kavaliauskas       7978Vardenis4.52
Petrauskas         7981Vardenis4.56
Kavaliauskas       7982Vardenis3.52
Pranevicius        7983Vardenis3.92
Kazlauskas         7989Vardenis4.28
Petrauskas         7991Vardenis4.56
Urbonas            7992Vardenis3.00
Kavaliauskas       7994Vardenis2.48
Kavaliauskas       7996Vardenis4.40
Vasiliauskas       8000Vardenis3.32
Vasiliauskas       8001Vardenis3.72
Pranevicius        8003Vardenis4.48
Kavaliauskas       8004Vardenis2.48
Navickas           8009Vardenis2.12
Jankauskas         8015Vardenis4.48
Vasiliauskas       8017Vardenis4.68
Vasiliauskas       8020Vardenis2.88
Vasiliauskas       8021Vardenis2.52
Ramanauskas        8022Vardenis4.04
Kazlauskas         8025Vardenis4.96
Butkus             8026Vardenis3.28
Kazlauskas         8027Vardenis4.40
Jankauskas         8033Vardenis3.32
Jankauskas         8034Vardenis4.96
Kazlauskas         8035Vardenis3.76
Vasiliauskas       8038Vardenis4.80
Petrauskas         8039Vardenis3.92
Butkus             8041Vardenis3.36
Urbonas            8045Vardenis4.72
Kazlauskas         8048Vardenis2.76
Urbonas            8049Vardenis4.76
Navickas           8052Vardenis3.96
Ramanauskas        8057Vardenis3.04
Kazlauskas         8058Vardenis4.44
Jankauskas         8060Vardenis3.52
Butkus             8063Vardenis3.80
Butkus             8066Vardenis3.32
Petrauskas         8067Vardenis4.28
Kazlauskas         8074Vardenis4.32
Petrauskas         8075Vardenis3.76
Kavaliauskas       8081Vardenis3.72
Jankauskas         8084Vardenis3.20
Kazlauskas         8085Vardenis2.96
Urbonas            8087Vardenis4.24
Urbonas            8097Vardenis2.88
Kazlauskas         8100Vardenis3.16
Navickas           8101Vardenis3.72
Ramanauskas        8103Vardenis4.24
Vasiliauskas       8104Vardenis4.48
Urbonas            8107Vardenis4.96
Navickas           8111Vardenis3.24
Navickas           8114Vardenis4.00
Butkus             8117Vardenis2.84
Pranevicius        8120Vardenis3.80
Navickas           8121Vardenis3.56
Kavaliauskas       8126Vardenis2.92
Jankauskas         8128Vardenis2.44
Navickas           8130Vardenis2.52
Butkus             8131Vardenis3.96
Vasiliauskas       8140Vardenis2.68
Pranevicius        8141Vardenis2.52
Pranevicius        8145Vardenis4.64
Butkus             8148Vardenis3.08
Jankauskas         8149Vardenis3.64
Kazlauskas         8150Vardenis4.72
Vasiliauskas       8155Vardenis4.68
Kavaliauskas       8156Vardenis4.24
Butkus             8158Vardenis2.76
Navickas           8159Vardenis4.44
Kazlauskas         8160Vardenis4.12
Petrauskas         8164Vardenis2.76
Kavaliauskas       8166Vardenis4.24
Petrauskas         8169Vardenis2.12
Ramanauskas        8173Vardenis3.36
Pranevicius        8180Vardenis2.76
Vasiliauskas       8183Vardenis1.80
Butkus             8185Vardenis4.76
Ramanauskas        8188Vardenis3.04
Vasiliauskas       8190Vardenis2.68
Ramanauskas        8194Vardenis4.96
Petrauskas         8195Vardenis4.88
Urbonas            8196Vardenis4.72
Petrauskas         8197Vardenis4.52
Butkus             8199Vardenis2.68
Urbonas            8201Vardenis4.36
Navickas           8202Vardenis4.68
Butkus             8205Vardenis3.08
Navickas           8206Vardenis3.64
Vasiliauskas       8208Vardenis2.96
Vasiliauskas       8209Vardenis3.52
Jankauskas         8210Vardenis3.56
Petrauskas         8211Vardenis2.76
Petrauskas         8212Vardenis3.28
Urbonas            8213Vardenis2.48
Ramanauskas        8214Vardenis4.52
Urbonas            8218Vardenis4.32
Ramanauskas        8223Vardenis2.12
Petrauskas         8225Vardenis3.80
Kavaliauskas       8228Vardenis2.68
Urbonas            8229Vardenis4.44
Petrauskas         8233Vardenis3.00
Pranevicius        8236Vardenis4.72
Vasiliauskas       8237Vardenis4.44
Navickas           8241Vardenis3.80
Urbonas            8242Vardenis2.28
Jankauskas         8243Vardenis3.60
Kazlauskas         8246Vardenis4.04
Butkus             8248Vardenis4.92
Urbonas            8250Vardenis3.40
Petrauskas         8252Vardenis2.92
Vasiliauskas       8260Vardenis3.88
Petrauskas         8261Vardenis3.44
Butkus             8265Vardenis3.16
Urbonas            8268Vardenis3.68
Butkus             8271Vardenis4.16
Butkus             8272Vardenis4.32
Butkus             8273Vardenis3.20
Kazlauskas         8277Vardenis4.68
Jankauskas         8281Vardenis2.04
Butkus             8288Vardenis4.68
Vasiliauskas       8289Vardenis3.68
Kavaliauskas       8291Vardenis3.92
Jankauskas         8293Vardenis3.84
Petrauskas         8295Vardenis4.80
Urbonas            8298Vardenis4.96
Ramanauskas        8299Vardenis3.88
Pranevicius        8300Vardenis4.00
Butkus             8302Vardenis4.08
Ramanauskas        8304Vardenis4.76
Kazlauskas         8306Vardenis2.52
Pranevicius        8309Vardenis4.96
Pranevicius        8315Vardenis2.12
Pranevicius        8320Vardenis3.24
Navickas           8321Vardenis4.72
Kavaliauskas       8322Vardenis3.36
Pranevicius        8324Vardenis3.56
Ramanauskas        8326Vardenis3.88
Jankauskas         8329Vardenis3.32
Butkus             8330Vardenis4.36
Urbonas            8333Vardenis4.24
Jankauskas         8338Vardenis3.08
Petrauskas         8339Vardenis4.24
Vasiliauskas       8340Vardenis3.24
Jankauskas         8345Vardenis3.76
Petrauskas         8347Vardenis2.20
Butkus             8350Vardenis4.52
Navickas           8351Vardenis3.20
Jankauskas         8352Vardenis4.48
Kavaliauskas       8353Vardenis3.00
Navickas           8354Vardenis3.32
Navickas           8357Vardenis4.00
Vasiliauskas       8359Vardenis4.92
Butkus             8362Vardenis3.12
Urbonas            8367Vardenis4.64
Petrauskas         8368Vardenis3.20
Butkus             8372Vardenis3.48
Ramanauskas        8373Vardenis3.72
Petrauskas         8375Vardenis3.16
Kazlauskas         8379Vardenis3.80
Urbonas            8385Vardenis2.72
Vasiliauskas       8386Vardenis2.44
Kazlauskas         8387Vardenis3.80
Urbonas            8388Vardenis3.72
Jankauskas         8390Vardenis4.16
Navickas           8395Vardenis4.68
Butkus             8397Vardenis3.32
Ramanauskas        8399Vardenis2.64
Petrauskas         8402Vardenis4.84
Butkus             8403Vardenis4.56
Urbonas            8405Vardenis3.00
Urbonas            8408Vardenis3.72
Pranevicius        8410Vardenis2.96
Vasiliauskas       8414Vardenis4.44
Jankauskas         8416Vardenis3.52
Kavaliauskas       8417Vardenis4.56
Jankauskas         8418Vardenis3.88
Kavaliauskas       8419Vardenis4.00
Kavaliauskas       8422Vardenis3.92
Jankauskas         8424Vardenis4.52
Navickas           8425Vardenis3.32
Vasiliauskas       8426Vardenis3.56
Kazlauskas         8428Vardenis2.32
Vasiliauskas       8431Vardenis4.08
Urbonas            8433Vardenis3.36
Petrauskas         8442Vardenis4.52
Petrauskas         8443Vardenis3.44
Pranevicius        8447Vardenis2.96
Butkus             8451Vardenis4.40
Petrauskas         8453Vardenis2.52
Kazlauskas         8454Vardenis3.12
Butkus             8455Vardenis2.36
Kazlauskas         8457Vardenis3.00
Vasiliauskas       8461Vardenis4.72
Ramanauskas        8462Vardenis4.00
Pranevicius        8463Vardenis3.00
Kazlauskas         8466Vardenis4.24
Butkus             8467Vardenis3.80
Jankauskas         8477Vardenis4.64
Kavaliauskas       8480Vardenis3.28
Butkus             8482Vardenis4.28
Navickas           8484Vardenis3.48
Jankauskas         8486Vardenis4.44
Ramanauskas        8489Vardenis4.44
Ramanauskas        8494Vardenis3.08
Kazlauskas         8495Vardenis4.44
Kavaliauskas       8499Vardenis3.56
Butkus             8500Vardenis3.92
Jankauskas         8507Vardenis3.12
Petrauskas         8508Vardenis3.80
Kazlauskas         8511Vardenis3.08
Vasiliauskas       8514Vardenis4.96
Butkus             8515Vardenis4.52
Ramanauskas        8517Vardenis3.16
Ramanauskas        8519Vardenis4.88
Kazlauskas         8521Vardenis2.76
Urbonas            8523Vardenis2.04
Kazlauskas         8525Vardenis4.92
Ramanauskas        8528Vardenis3.36
Petrauskas         8529Vardenis4.60
Ramanauskas        8530Vardenis4.96
Ramanauskas        8534Vardenis3.08
Pranevicius        8535Vardenis3.80
Ramanauskas        8536Vardenis4.88
Navickas           8537Vardenis3.76
Petrauskas         8538Vardenis2.80
Petrauskas         8540Vardenis3.16
Petrauskas         8542Vardenis3.80
Navickas           8543Vardenis3.32
Navickas           8547Vardenis3.92
Ramanauskas        8555Vardenis3.76
Kavaliauskas       8556Vardenis4.44
Kavaliauskas       8557Vardenis3.12
Pranevicius        8561Vardenis4.44
Jankauskas         8563Vardenis3.60
Jankauskas         8567Vardenis4.04
Pranevicius        8571Vardenis2.96
Jankauskas         8572Vardenis4.36
Navickas           8576Vardenis4.12
Butkus             8582Vardenis3.60
Urbonas            8584Vardenis4.16
Urbonas            8587Vardenis4.00
Jankauskas         8588Vardenis3.76
Petrauskas         8593Vardenis4.00
Kavaliauskas       8594Vardenis3.20
Ramanauskas        8596Vardenis4.92
Kazlauskas         8597Vardenis3.92
Kavaliauskas       8598Vardenis2.28
Pranevicius        8599Vardenis4.36
Kavaliauskas       8608Vardenis4.60
Petrauskas         8609Vardenis2.44
Jankauskas         8610Vardenis4.92
Urbonas            8612Vardenis3.76
Pranevicius        8615Vardenis4.80
Pranevicius        8616Vardenis3.92
Urbonas            8619Vardenis3.32
Butkus             8621Vardenis4.24
Butkus             8624Vardenis4.68
Jankauskas         8626Vardenis4.44
Kazlauskas         8627Vardenis4.04
Vasiliauskas       8630Vardenis3.12
Kavaliauskas       8632Vardenis4.52
Urbonas            8634Vardenis4.88
Urbonas            8635Vardenis2.36
Petrauskas         8638Vardenis2.84
Jankauskas         8641Vardenis4.20
Kavaliauskas       8643Vardenis2.84
Urbonas            8644Vardenis4.56
Urbonas            8648Vardenis2.96
Petrauskas         8649Vardenis3.72
Vasiliauskas       8650Vardenis4.40
Kazlauskas         8652Vardenis3.88
Navickas           8655Vardenis3.72
Butkus             8656Vardenis3.44
Vasiliauskas       8659Vardenis4.60
Petrauskas         8661Vardenis3.32
Kazlauskas         8662Vardenis4.28
Vasiliauskas       8663Vardenis2.72
Urbonas            8671Vardenis4.88
Kazlauskas         8673Vardenis4.36
Butkus             8674Vardenis4.64
Butkus             8677Vardenis4.16
Jankauskas         8679Vardenis2.04
Petrauskas         8681Vardenis4.68
Jankauskas         8683Vardenis2.84
Vasiliauskas       8685Vardenis3.96
Urbonas            8688Vardenis4.76
Vasiliauskas       8689Vardenis4.68
Ramanauskas        8691Vardenis2.92
Petrauskas         8692Vardenis3.48
Butkus             8694Vardenis3.64
Petrauskas         8698Vardenis4.00
Vasiliauskas       8699Vardenis3.88
Urbonas            8700Vardenis4.04
Urbonas            8707Vardenis4.44
Ramanauskas        8711Vardenis4.28
Vasiliauskas       8714Vardenis4.12
Ramanauskas        8716Vardenis4.68
Vasiliauskas       8718Vardenis3.72
Kavaliauskas       8719Vardenis4.88
Vasiliauskas       8723Vardenis4.92
Butkus             8724Vardenis3.60
Navickas           8725Vardenis3.84
Navickas           8727Vardenis2.76
Pranevicius        8733Vardenis4.52
Ramanauskas        8738Vardenis4.32
Jankauskas         8739Vardenis3.52
Vasiliauskas       8746Vardenis2.52
Kazlauskas         8747Vardenis2.32
Kazlauskas         8749Vardenis4.88
Navickas           8750Vardenis3.08
Vasiliauskas       8751Vardenis4.12
Kavaliauskas       8755Vardenis4.04
Vasiliauskas       8756Vardenis4.68
Petrauskas         8762Vardenis2.44
Ramanauskas        8763Vardenis3.56
Vasiliauskas       8764Vardenis4.44
Navickas           8766Vardenis4.04
Jankauskas         8776Vardenis2.96
Urbonas            8778Vardenis2.84
Butkus             8781Vardenis2.92
Jankauskas         8782Vardenis3.40
Kavaliauskas       8787Vardenis4.56
Kazlauskas         8789Vardenis2.60
Ramanauskas        8790Vardenis3.92
Kavaliauskas       8793Vardenis3.28
Navickas           8799Vardenis3.68
Jankauskas         8805Vardenis2.68
Pranevicius        8808Vardenis4.60
Kazlauskas         8810Vardenis3.52
Jankauskas         8813Vardenis4.44
Petrauskas         8814Vardenis3.64
Pranevicius        8817Vardenis4.12
Kazlauskas         8818Vardenis3.16
Petrauskas         8819Vardenis4.72
Pranevicius        8821Vardenis4.80
Butkus             8822Vardenis2.28
Pranevicius        8828Vardenis2.36
Pranevicius        8829Vardenis3.48
Vasiliauskas       8830Vardenis3.72
Kazlauskas         8831Vardenis4.04
Butkus             8832Vardenis3.56
Petrauskas         8833Vardenis4.80
Petrauskas         8834Vardenis4.64
Navickas           8835Vardenis3.72
Jankauskas         8836Vardenis4.48
Ramanauskas        8838Vardenis3.64
Kazlauskas         8844Vardenis3.88
Butkus             8845Vardenis3.64
Ramanauskas        8847Vardenis2.56
Navickas           8848Vardenis4.76
Urbonas            8850Vardenis4.72
Butkus             8851Vardenis4.56
Petrauskas         8853Vardenis4.44
Vasiliauskas       8854Vardenis4.36
Kavaliauskas       8856Vardenis3.44
Kavaliauskas       8857Vardenis2.36
Petrauskas         8858Vardenis2.60
Navickas           8859Vardenis4.12
Jankauskas         8860Vardenis4.76
Vasiliauskas       8863Vardenis2.96
Navickas           8866Vardenis4.64
Kavaliauskas       8869Vardenis2.84
Pranevicius        8870Vardenis4.48
Urbonas            8871Vardenis2.44
Kazlauskas         8876Vardenis2.84
Ramanauskas        8880Vardenis4.76
Ramanauskas        8881Vardenis4.84
Urbonas            8882Vardenis3.16
Jankauskas         8883Vardenis4.28
Vasiliauskas       8884Vardenis3.08
Jankauskas         8886Vardenis4.12
Kazlauskas         8887Vardenis3.24
Kavaliauskas       8890Vardenis3.12
Jankauskas         8891Vardenis3.72
Vasiliauskas       8894Vardenis3.48
Jankauskas         8896Vardenis3.12
Butkus             8897Vardenis4.72
Vasiliauskas       8899Vardenis2.88
Vasiliauskas       8903Vardenis3.76
Jankauskas         8904Vardenis3.36
Navickas           8907Vardenis2.92
Jankauskas         8908Vardenis4.36
Kazlauskas         8910Vardenis4.80
Ramanauskas        8912Vardenis4.00
Ramanauskas        8913Vardenis2.60
Urbonas            8914Vardenis4.52
Jankauskas         8915Vardenis3.76
Jankauskas         8916Vardenis1.48
Navickas           8917Vardenis2.76
Butkus             8918Vardenis4.92
Vasiliauskas       8919Vardenis3.68
Kavaliauskas       8920Vardenis3.76
Butkus             8926Vardenis2.60
Vasiliauskas       8928Vardenis3.40
Ramanauskas        8929Vardenis4.44
Butkus             8930Vardenis4.16
Jankauskas         8936Vardenis4.64
Kavaliauskas       8939Vardenis4.52
Kavaliauskas       8941Vardenis4.00
Navickas           8942Vardenis2.28
Urbonas            8943Vardenis4.36
Petrauskas         8945Vardenis2.44
Petrauskas         8946Vardenis4.12
Urbonas            8947Vardenis3.84
Butkus             8948Vardenis4.92
Ramanauskas        8949Vardenis4.92
Butkus             8953Vardenis3.72
Vasiliauskas       8956Vardenis4.52
Kazlauskas         8962Vardenis3.72
Ramanauskas        8965Vardenis4.80
Butkus             8967Vardenis4.92
Ramanauskas        8969Vardenis4.68
Jankauskas         8970Vardenis3.80
Navickas           8971Vardenis4.84
Navickas           8976Vardenis2.92
Petrauskas         8977Vardenis3.24
Vasiliauskas       8980Vardenis4.48
Butkus             8987Vardenis3.76
Navickas           8989Vardenis4.68
Butkus             8990Vardenis3.32
Butkus             8992Vardenis3.92
Ramanauskas        8993Vardenis4.88
Butkus             8994Vardenis4.64
Petrauskas         8995Vardenis4.88
Jankauskas         8996Vardenis4.48
Butkus             8998Vardenis4.12
Pranevicius        8999Vardenis2.84
Kazlauskas         9000Vardenis1.72
Ramanauskas        9002Vardenis2.96
Navickas           9003Vardenis2.20
Petrauskas         9004Vardenis2.92
Jankauskas         9007Vardenis2.68
Butkus             9008Vardenis2.36
Kazlauskas         9009Vardenis2.92
Jankauskas         9011Vardenis4.64
Butkus             9012Vardenis4.28
Urbonas            9013Vardenis4.48
Ramanauskas        9015Vardenis4.04
Pranevicius        9018Vardenis4.96
Butkus             9021Vardenis4.84
Ramanauskas        9024Vardenis4.60
Urbonas            9028Vardenis4.52
Urbonas            9032Vardenis3.60
Kazlauskas         9033Vardenis3.76
Butkus             9035Vardenis3.44
Kazlauskas         9038Vardenis4.16
Petrauskas         9040Vardenis4.20
Jankauskas         9044Vardenis3.24
Pranevicius        9045Vardenis4.40
Kazlauskas         9051Vardenis4.64
Urbonas            9052Vardenis3.84
Urbonas            9059Vardenis3.20
Ramanauskas        9060Vardenis4.52
Jankauskas         9061Vardenis3.64
Kavaliauskas       9062Vardenis4.04
Pranevicius        9067Vardenis4.16
Jankauskas         9071Vardenis2.88
Vasiliauskas       9072Vardenis4.56
Pranevicius        9073Vardenis2.68
Pranevicius        9075Vardenis4.04
Pranevicius        9076Vardenis4.84
Navickas           9080Vardenis4.68
Jankauskas         9083Vardenis2.68
Vasiliauskas       9084Vardenis4.44
Petrauskas         9085Vardenis3.60
Vasiliauskas       9086Vardenis3.40
Urbonas            9088Vardenis4.88
Navickas           9090Vardenis3.64
Jankauskas         9091Vardenis2.88
Urbonas            9093Vardenis3.32
Kazlauskas         9094Vardenis4.88
Petrauskas         9097Vardenis4.72
Ramanauskas        9098Vardenis4.44
Kazlauskas         9100Vardenis4.00
Kazlauskas         9104Vardenis3.36
Urbonas            9105Vardenis4.76
Urbonas            9106Vardenis3.40
Kazlauskas         9112Vardenis3.56
Butkus             9116Vardenis4.04
Kavaliauskas       9117Vardenis3.96
Kavaliauskas       9122Vardenis4.68
Kavaliauskas       9126Vardenis4.96
Navickas           9127Vardenis3.40
Ramanauskas        9128Vardenis4.64
Navickas           9130Vardenis2.32
Petrauskas         9131Vardenis2.08
Vasiliauskas       9132Vardenis2.56
Pranevicius        9133Vardenis3.68
Vasiliauskas       9134Vardenis4.16
Kavaliauskas       9137Vardenis4.00
Kazlauskas         9139Vardenis4.08
Urbonas            9140Vardenis2.04
Pranevicius        9141Vardenis4.60
Vasiliauskas       9144Vardenis4.20
Vasiliauskas       9145Vardenis3.96
Pranevicius        9148Vardenis4.24
Petrauskas         9149Vardenis2.40
Kazlauskas         9151Vardenis3.00
Urbonas            9152Vardenis4.24
Kazlauskas         9155Vardenis3.20
Ramanauskas        9156Vardenis3.96
Jankauskas         9164Vardenis2.72
Navickas           9169Vardenis3.28
Navickas           9170Vardenis3.80
Jankauskas         9171Vardenis4.12
Pranevicius        9172Vardenis4.72
Vasiliauskas       9175Vardenis3.28
Navickas           9179Vardenis2.36
Navickas           9182Vardenis3.64
Ramanauskas        9184Vardenis3.44
Butkus             9185Vardenis2.84
Pranevicius        9186Vardenis3.48
Pranevicius        9188Vardenis4.92
Kazlauskas         9189Vardenis3.72
Vasiliauskas       9193Vardenis4.88
Kazlauskas         9195Vardenis2.44
Butkus             9196Vardenis3.88
Petrauskas         9197Vardenis3.64
Petrauskas         9200Vardenis3.76
Butkus             9204Vardenis4.04
Urbonas            9206Vardenis3.44
Jankauskas         9212Vardenis2.96
Petrauskas         9215Vardenis4.80
Vasiliauskas       9216Vardenis4.88
Navickas           9218Vardenis2.84
Kavaliauskas       9219Vardenis2.08
Petrauskas         9221Vardenis4.32
Petrauskas         9223Vardenis4.88
Ramanauskas        9227Vardenis3.20
Ramanauskas        9228Vardenis3.88
Pranevicius        9230Vardenis3.52
Ramanauskas        9231Vardenis3.76
Kavaliauskas       9233Vardenis3.60
Navickas           9235Vardenis4.80
Kavaliauskas       9236Vardenis3.08
Navickas           9237Vardenis3.76
Ramanauskas        9238Vardenis4.88
Pranevicius        9239Vardenis3.96
Navickas           9240Vardenis3.80
Kavaliauskas       9242Vardenis3.00
Vasiliauskas       9244Vardenis2.28
Petrauskas         9246Vardenis4.76
Ramanauskas        9248Vardenis2.76
Kavaliauskas       9253Vardenis4.20
Urbonas            9257Vardenis3.36
Urbonas            9258Vardenis3.84
