Pavarde            Vardas       Galutinis
Kazlauskas         1314Vardenis7.20
Pranevicius        1315Vardenis6.04
Vasiliauskas       1316Vardenis5.40
Kazlauskas         1317Vardenis5.20
Butkus             1318Vardenis6.56
Petrauskas         1319Vardenis5.32
Navickas           1322Vardenis6.76
Navickas           1323Vardenis5.64
Pranevicius        1324Vardenis7.40
Urbonas            1325Vardenis7.28
Petrauskas         1328Vardenis5.44
Petrauskas         1329Vardenis5.64
Butkus             1331Vardenis6.80
Butkus             1333Vardenis8.20
Ramanauskas        1334Vardenis7.32
Kavaliauskas       1335Vardenis5.16
Pranevicius        1336Vardenis8.80
Vasiliauskas       1340Vardenis5.40
Pranevicius        1342Vardenis8.36
Petrauskas         1344Vardenis7.84
Kazlauskas         1345Vardenis5.68
Ramanauskas        1346Vardenis5.08
Urbonas            1348Vardenis8.80
Jankauskas         1349Vardenis6.32
Ramanauskas        1350Vardenis7.44
Vasiliauskas       1352Vardenis7.84
Pranevicius        1353Vardenis7.36
Pranevicius        1354Vardenis6.24
Ramanauskas        1355Vardenis6.44
Vasiliauskas       1356Vardenis6.68
Urbonas            1357Vardenis6.68
Urbonas            1358Vardenis7.52
Vasiliauskas       1360Vardenis8.68
Ramanauskas        1361Vardenis5.20
Kavaliauskas       1365Vardenis5.52
Ramanauskas        1368Vardenis8.72
Kavaliauskas       1369Vardenis6.16
Butkus             1373Vardenis7.72
Kazlauskas         1374Vardenis5.32
Navickas           1377Vardenis8.40
Urbonas            1378Vardenis5.08
Pranevicius        1379Vardenis5.44
Vasiliauskas       1382Vardenis9.04
Kazlauskas         1383Vardenis5.64
Petrauskas         1384Vardenis6.96
Kazlauskas         1385Vardenis5.00
Kazlauskas         1388Vardenis7.00
Kavaliauskas       1389Vardenis6.68
Navickas           1390Vardenis7.12
Kavaliauskas       1391Vardenis5.36
Kavaliauskas       1392Vardenis7.80
Butkus             1393Vardenis8.32
Kazlauskas         1394Vardenis5.84
Kazlauskas         1396Vardenis7.16
Kavaliauskas       1397Vardenis8.04
Kazlauskas         1400Vardenis5.72
Butkus             1401Vardenis6.84
Kavaliauskas       1402Vardenis6.24
Urbonas            1404Vardenis9.24
Kavaliauskas       1405Vardenis5.16
Kazlauskas         1406Vardenis7.00
Kazlauskas         1408Vardenis6.16
Vasiliauskas       1411Vardenis8.80
Petrauskas         1413Vardenis5.56
Navickas           1414Vardenis7.16
Kazlauskas         1417Vardenis6.72
Vasiliauskas       1418Vardenis7.16
Petrauskas         1419Vardenis8.00
Petrauskas         1420Vardenis7.36
Butkus             1421Vardenis5.40
Ramanauskas        1423Vardenis7.92
Kavaliauskas       1427Vardenis6.36
Ramanauskas        1431Vardenis6.84
Kavaliauskas       1433Vardenis5.44
Navickas           1434Vardenis6.92
Vasiliauskas       1435Vardenis5.56
Urbonas            1436Vardenis7.28
Kavaliauskas       1437Vardenis6.96
Jankauskas         1438Vardenis8.64
Ramanauskas        1439Vardenis8.92
Ramanauskas        1441Vardenis5.72
Pranevicius        1442Vardenis7.20
Urbonas            1443Vardenis6.36
Ramanauskas        1444Vardenis6.92
Petrauskas         1446Vardenis6.72
Urbonas            1448Vardenis6.48
Urbonas            1451Vardenis5.48
Jankauskas         1452Vardenis7.64
Urbonas            1453Vardenis8.32
Urbonas            1454Vardenis6.76
Urbonas            1455Vardenis6.96
Pranevicius        1456Vardenis5.56
Jankauskas         1457Vardenis5.08
Petrauskas         1459Vardenis7.24
Kavaliauskas       1460Vardenis7.04
Kazlauskas         1461Vardenis5.56
Ramanauskas        1462Vardenis8.24
Pranevicius        1463Vardenis8.40
Butkus             1464Vardenis6.88
Navickas           1465Vardenis6.24
Navickas           1469Vardenis6.28
Navickas           1472Vardenis8.08
Kavaliauskas       1473Vardenis6.60
Navickas           1474Vardenis6.28
Urbonas            1477Vardenis5.24
Ramanauskas        1478Vardenis5.64
Ramanauskas        1480Vardenis5.68
Vasiliauskas       1483Vardenis6.20
Urbonas            1484Vardenis7.84
Ramanauskas        1488Vardenis5.36
Urbonas            1489Vardenis6.68
Navickas           1491Vardenis6.84
Navickas           1494Vardenis7.72
Kazlauskas         1495Vardenis5.52
Ramanauskas        1497Vardenis8.96
Navickas           1499Vardenis7.52
Kazlauskas         1500Vardenis6.56
Pranevicius        1501Vardenis6.68
Pranevicius        1503Vardenis6.56
Kavaliauskas       1505Vardenis5.48
Butkus             1507Vardenis9.04
Kazlauskas         1508Vardenis7.20
Butkus             1510Vardenis7.68
Butkus             1511Vardenis6.16
Ramanauskas        1513Vardenis8.16
Kavaliauskas       1514Vardenis7.36
Kazlauskas         1516Vardenis6.60
Butkus             1518Vardenis8.00
Kazlauskas         1523Vardenis7.16
Navickas           1524Vardenis5.52
Jankauskas         1525Vardenis7.56
Petrauskas         1526Vardenis6.16
Butkus             1530Vardenis7.24
Butkus             1532Vardenis5.84
Ramanauskas        1533Vardenis7.48
Urbonas            1534Vardenis6.84
Petrauskas         1535Vardenis6.64
Butkus             1536Vardenis8.48
Pranevicius        1537Vardenis7.68
Vasiliauskas       1538Vardenis5.16
Jankauskas         1541Vardenis6.84
Kavaliauskas       1542Vardenis7.52
Kazlauskas         1543Vardenis8.64
Kazlauskas         1545Vardenis7.04
Urbonas            1547Vardenis6.44
Petrauskas         1548Vardenis7.56
Urbonas            1550Vardenis7.84
Butkus             1560Vardenis7.68
Jankauskas         1561Vardenis8.72
Petrauskas         1562Vardenis7.36
Urbonas            1563Vardenis6.20
Kavaliauskas       1566Vardenis5.72
Jankauskas         1567Vardenis5.20
Kavaliauskas       1568Vardenis5.88
Kavaliauskas       1569Vardenis8.04
Kazlauskas         1571Vardenis7.08
Ramanauskas        1573Vardenis5.52
Butkus             1574Vardenis7.24
Jankauskas         1579Vardenis6.48
Petrauskas         1582Vardenis6.96
Jankauskas         1583Vardenis6.72
Jankauskas         1584Vardenis8.00
Navickas           1585Vardenis7.36
Vasiliauskas       1587Vardenis6.24
Petrauskas         1588Vardenis8.88
Jankauskas         1589Vardenis7.56
Navickas           1590Vardenis7.40
Vasiliauskas       1591Vardenis8.56
Kavaliauskas       1597Vardenis6.92
Butkus             1598Vardenis7.52
Ramanauskas        1601Vardenis7.96
Navickas           1605Vardenis5.68
Vasiliauskas       1606Vardenis5.64
Ramanauskas        1609Vardenis6.84
Kazlauskas         1610Vardenis6.76
Urbonas            1612Vardenis7.36
Ramanauskas        1615Vardenis9.20
Butkus             1616Vardenis7.48
Ramanauskas        1617Vardenis5.16
Jankauskas         1618Vardenis7.84
Kavaliauskas       1620Vardenis7.16
Jankauskas         1622Vardenis8.52
Butkus             1626Vardenis5.40
Pranevicius        1628Vardenis6.04
Pranevicius        1629Vardenis8.16
Urbonas            1630Vardenis5.52
Petrauskas         1631Vardenis8.32
Navickas           1632Vardenis5.32
Kazlauskas         1635Vardenis5.68
Urbonas            1638Vardenis6.48
Kavaliauskas       1641Vardenis5.76
Butkus             1642Vardenis6.76
Ramanauskas        1643Vardenis5.20
Urbonas            1645Vardenis6.16
Butkus             1647Vardenis5.76
Pranevicius        1650Vardenis5.72
Ramanauskas        1652Vardenis6.56
Vasiliauskas       1654Vardenis5.96
Ramanauskas        1656Vardenis8.04
Kavaliauskas       1658Vardenis5.88
Petrauskas         1659Vardenis6.68
Navickas           1660Vardenis7.04
Jankauskas         1661Vardenis6.08
Jankauskas         1662Vardenis6.72
Pranevicius        1663Vardenis7.16
Pranevicius        1665Vardenis6.88
Pranevicius        1667Vardenis8.32
Petrauskas         1669Vardenis7.88
Butkus             1671Vardenis5.24
Urbonas            1672Vardenis7.64
Kavaliauskas       1673Vardenis7.32
Butkus             1678Vardenis6.68
Pranevicius        1679Vardenis6.48
Kazlauskas         1681Vardenis5.08
Pranevicius        1682Vardenis8.88
Ramanauskas        1684Vardenis7.60
Ramanauskas        1686Vardenis7.00
Butkus             1687Vardenis5.56
Vasiliauskas       1688Vardenis7.72
Ramanauskas        1689Vardenis6.32
Urbonas            1691Vardenis8.48
Navickas           1696Vardenis7.60
Pranevicius        1699Vardenis6.04
Jankauskas         1701Vardenis7.36
Ramanauskas        1707Vardenis5.60
Urbonas            1708Vardenis5.40
Butkus             1709Vardenis7.32
Ramanauskas        1710Vardenis6.00
Urbonas            1711Vardenis8.16
Urbonas            1713Vardenis6.16
Urbonas            1715Vardenis5.60
Vasiliauskas       1716Vardenis5.12
Jankauskas         1718Vardenis6.16
Kazlauskas         1719Vardenis6.12
Butkus             1720Vardenis7.84
Ramanauskas        1722Vardenis5.92
Petrauskas         1723Vardenis6.60
Jankauskas         1726Vardenis6.88
Pranevicius        1727Vardenis6.08
Navickas           1728Vardenis6.56
Navickas           1732Vardenis7.24
Pranevicius        1733Vardenis6.36
Kavaliauskas       1735Vardenis5.20
Pranevicius        1736Vardenis5.68
Butkus             1737Vardenis8.56
Vasiliauskas       1738Vardenis6.48
Urbonas            1741Vardenis6.44
Kazlauskas         1745Vardenis8.16
Kazlauskas         1747Vardenis6.60
Ramanauskas        1749Vardenis7.16
Ramanauskas        1750Vardenis5.76
Jankauskas         1751Vardenis8.96
Urbonas            1753Vardenis6.88
Ramanauskas        1757Vardenis6.52
Vasiliauskas       1758Vardenis6.24
Butkus             1759Vardenis7.76
Kazlauskas         1767Vardenis8.64
Jankauskas         1768Vardenis8.16
Ramanauskas        1769Vardenis7.52
Navickas           1770Vardenis7.16
Kazlauskas         1772Vardenis7.04
Pranevicius        1773Vardenis8.52
Urbonas            1774Vardenis6.08
Jankauskas         1775Vardenis5.28
Ramanauskas        1776Vardenis6.60
Pranevicius        1777Vardenis7.44
Pranevicius        1780Vardenis5.12
Butkus             1781Vardenis5.32
Butkus             1783Vardenis5.20
Kavaliauskas       1786Vardenis6.64
Butkus             1787Vardenis6.76
Butkus             1788Vardenis6.88
Pranevicius        1789Vardenis7.92
Pranevicius        1790Vardenis6.04
Ramanauskas        1795Vardenis5.48
Vasiliauskas       1796Vardenis5.64
Kazlauskas         1797Vardenis7.84
Butkus             1798Vardenis8.80
Ramanauskas        1799Vardenis8.00
Kavaliauskas       1801Vardenis6.76
Kazlauskas         1802Vardenis6.44
Ramanauskas        1804Vardenis9.12
Navickas           1805Vardenis5.52
Kavaliauskas       1807Vardenis6.96
Butkus             1808Vardenis7.92
Jankauskas         1809Vardenis6.32
Pranevicius        1810Vardenis6.16
Vasiliauskas       1811Vardenis8.80
Vasiliauskas       1812Vardenis7.64
Kazlauskas         1815Vardenis5.92
Ramanauskas        1816Vardenis5.00
Butkus             1817Vardenis8.20
Pranevicius        1819Vardenis7.12
Petrauskas         1820Vardenis7.96
Pranevicius        1821Vardenis7.44
Kavaliauskas       1822Vardenis8.28
Kavaliauskas       1823Vardenis6.48
Kavaliauskas       1827Vardenis6.12
Kavaliauskas       1828Vardenis6.56
Vasiliauskas       1831Vardenis5.40
Urbonas            1832Vardenis6.24
Butkus             1834Vardenis7.56
Kavaliauskas       1835Vardenis6.72
Urbonas            1836Vardenis7.12
Urbonas            1838Vardenis6.64
Butkus             1839Vardenis7.12
Jankauskas         1841Vardenis8.20
Jankauskas         1842Vardenis7.96
Pranevicius        1843Vardenis7.40
Kavaliauskas       1845Vardenis6.00
Pranevicius        1846Vardenis5.80
Jankauskas         1847Vardenis6.04
Pranevicius        1848Vardenis7.28
Jankauskas         1849Vardenis9.04
Petrauskas         1850Vardenis6.76
Butkus             1851Vardenis6.84
Pranevicius        1852Vardenis7.40
Jankauskas         1854Vardenis8.96
Kazlauskas         1856Vardenis7.40
Kavaliauskas       1861Vardenis6.00
Ramanauskas        1862Vardenis6.36
Kazlauskas         1865Vardenis6.12
Vasiliauskas       1867Vardenis6.96
Kavaliauskas       1868Vardenis9.12
Kavaliauskas       1870Vardenis5.92
Vasiliauskas       1872Vardenis7.96
Navickas           1873Vardenis6.16
Ramanauskas        1877Vardenis7.56
Vasiliauskas       1878Vardenis8.40
Butkus             1880Vardenis7.96
Butkus             1882Vardenis6.76
Pranevicius        1884Vardenis6.84
Vasiliauskas       1885Vardenis5.76
Navickas           1888Vardenis6.88
Kavaliauskas       1889Vardenis7.12
Jankauskas         1890Vardenis5.56
Butkus             1893Vardenis7.92
Jankauskas         1894Vardenis6.64
Pranevicius        1900Vardenis7.72
Butkus             1903Vardenis7.44
Ramanauskas        1904Vardenis7.72
Vasiliauskas       1913Vardenis7.64
Butkus             1914Vardenis5.36
Jankauskas         1920Vardenis7.04
Kazlauskas         1921Vardenis5.64
Vasiliauskas       1924Vardenis7.20
Ramanauskas        1925Vardenis5.40
Vasiliauskas       1926Vardenis6.60
Vasiliauskas       1928Vardenis5.68
Kazlauskas         1929Vardenis8.20
Urbonas            1930Vardenis5.68
Pranevicius        1933Vardenis5.24
Vasiliauskas       1936Vardenis7.04
Ramanauskas        1939Vardenis8.44
Urbonas            1941Vardenis7.20
Vasiliauskas       1942Vardenis6.76
Urbonas            1943Vardenis7.24
Ramanauskas        1944Vardenis6.04
Navickas           1945Vardenis7.16
Butkus             1946Vardenis8.12
Urbonas            1947Vardenis8.12
Pranevicius        1949Vardenis5.88
Navickas           1950Vardenis6.44
Pranevicius        1951Vardenis8.16
Ramanauskas        1954Vardenis7.48
Butkus             1958Vardenis7.36
Kazlauskas         1959Vardenis8.04
Pranevicius        1960Vardenis6.76
Jankauskas         1962Vardenis5.96
Vasiliauskas       1963Vardenis8.48
Pranevicius        1965Vardenis8.00
Navickas           1966Vardenis6.04
Jankauskas         1968Vardenis5.20
Butkus             1971Vardenis7.80
Pranevicius        1972Vardenis8.24
Navickas           1975Vardenis5.76
Vasiliauskas       1980Vardenis6.92
Kavaliauskas       1981Vardenis5.96
Kazlauskas         1982Vardenis9.04
Jankauskas         1984Vardenis5.12
Jankauskas         1985Vardenis5.72
Urbonas            1987Vardenis5.52
Kavaliauskas       1989Vardenis5.92
Navickas           1991Vardenis6.24
Ramanauskas        1992Vardenis8.64
Kazlauskas         1993Vardenis5.64
Kavaliauskas       1997Vardenis5.72
Butkus             1999Vardenis5.16
Butkus             2000Vardenis7.84
Kavaliauskas       2001Vardenis5.52
Butkus             2003Vardenis5.92
Ramanauskas        2005Vardenis6.44
Butkus             2006Vardenis5.84
Vasiliauskas       2007Vardenis5.20
Pranevicius        2008Vardenis5.24
Kavaliauskas       2009Vardenis8.04
Urbonas            2010Vardenis7.36
Pranevicius        2011Vardenis8.60
Petrauskas         2012Vardenis5.64
Petrauskas         2013Vardenis7.20
Petrauskas         2014Vardenis5.00
Urbonas            2015Vardenis6.04
Petrauskas         2016Vardenis8.04
Kazlauskas         2017Vardenis7.88
Navickas           2018Vardenis8.80
Pranevicius        2020Vardenis5.48
Kavaliauskas       2021Vardenis5.72
Pranevicius        2023Vardenis6.92
Kazlauskas         2024Vardenis7.84
Kavaliauskas       2025Vardenis5.36
Navickas           2026Vardenis6.20
Navickas           2027Vardenis5.80
Petrauskas         2028Vardenis5.00
Ramanauskas        2029Vardenis8.24
Ramanauskas        2031Vardenis7.36
Vasiliauskas       2032Vardenis7.24
Jankauskas         2033Vardenis6.96
Vasiliauskas       2034Vardenis6.36
Ramanauskas        2035Vardenis7.04
Navickas           2036Vardenis5.20
Ramanauskas        2037Vardenis6.36
Pranevicius        2039Vardenis7.12
Kavaliauskas       2041Vardenis5.96
Petrauskas         2042Vardenis7.56
Pranevicius        2046Vardenis7.24
Jankauskas         2047Vardenis5.68
Urbonas            2048Vardenis9.04
Kavaliauskas       2049Vardenis8.08
Petrauskas         2052Vardenis5.08
Jankauskas         2053Vardenis7.92
Vasiliauskas       2054Vardenis5.36
Vasiliauskas       2055Vardenis5.04
Vasiliauskas       2057Vardenis7.56
Pranevicius        2058Vardenis7.04
Kavaliauskas       2060Vardenis5.76
Butkus             2061Vardenis6.88
Navickas           2065Vardenis5.04
Urbonas            2066Vardenis8.04
Vasiliauskas       2068Vardenis7.12
Jankauskas         2071Vardenis5.32
Navickas           2072Vardenis6.68
Navickas           2077Vardenis7.20
Kazlauskas         2078Vardenis7.80
Pranevicius        2080Vardenis7.12
Petrauskas         2081Vardenis7.52
Petrauskas         2082Vardenis8.04
Kavaliauskas       2083Vardenis5.84
Butkus             2084Vardenis5.80
Ramanauskas        2086Vardenis5.96
Pranevicius        2088Vardenis5.00
Petrauskas         2090Vardenis8.20
Urbonas            2091Vardenis5.80
Kavaliauskas       2092Vardenis7.80
Petrauskas         2094Vardenis5.88
Petrauskas         2096Vardenis6.68
Vasiliauskas       2098Vardenis6.08
Urbonas            2101Vardenis6.84
Kazlauskas         2104Vardenis6.56
Vasiliauskas       2106Vardenis7.00
Ramanauskas        2108Vardenis5.44
Pranevicius        2110Vardenis5.36
Butkus             2111Vardenis5.08
Butkus             2112Vardenis7.64
Petrauskas         2113Vardenis6.56
Kazlauskas         2114Vardenis6.52
Jankauskas         2115Vardenis8.36
Kavaliauskas       2116Vardenis7.20
Navickas           2118Vardenis6.40
Kavaliauskas       2119Vardenis8.96
Kazlauskas         2120Vardenis7.92
Vasiliauskas       2122Vardenis6.84
Kazlauskas         2124Vardenis6.60
Pranevicius        2125Vardenis8.32
Petrauskas         2126Vardenis7.52
Urbonas            2129Vardenis6.48
Urbonas            2130Vardenis7.36
Pranevicius        2131Vardenis6.60
Butkus             2133Vardenis5.04
Navickas           2134Vardenis6.20
