Pavarde            Vardas       Galutinis
Kazlauskas         1869Vardenis4.04
Vasiliauskas       1871Vardenis4.72
Pranevicius        1873Vardenis3.96
Pranevicius        1875Vardenis3.44
Ramanauskas        1882Vardenis4.08
Kazlauskas         1884Vardenis2.92
Kavaliauskas       1885Vardenis1.56
Urbonas            1888Vardenis3.76
Navickas           1890Vardenis4.84
Kazlauskas         1892Vardenis3.36
Kazlauskas         1893Vardenis3.04
Vasiliauskas       1895Vardenis3.96
Butkus             1898Vardenis4.28
Navickas           1899Vardenis3.20
Jankauskas         1901Vardenis3.32
Petrauskas         1902Vardenis3.32
Vasiliauskas       1905Vardenis2.76
Vasiliauskas       1906Vardenis3.36
Butkus             1907Vardenis4.24
Ramanauskas        1910Vardenis4.72
Ramanauskas        1913Vardenis3.92
Jankauskas         1914Vardenis2.28
Jankauskas         1916Vardenis4.64
Jankauskas         1917Vardenis3.20
Kazlauskas         1919Vardenis4.20
Vasiliauskas       1922Vardenis4.36
Jankauskas         1931Vardenis3.20
Jankauskas         1932Vardenis2.52
Petrauskas         1933Vardenis4.80
Ramanauskas        1938Vardenis3.52
Jankauskas         1939Vardenis2.80
Navickas           1942Vardenis2.92
Jankauskas         1943Vardenis2.72
Urbonas            1944Vardenis4.92
Kavaliauskas       1946Vardenis3.28
Ramanauskas        1947Vardenis4.04
Pranevicius        1950Vardenis4.28
Kavaliauskas       1953Vardenis4.08
Ramanauskas        1958Vardenis2.60
Ramanauskas        1961Vardenis3.12
Ramanauskas        1962Vardenis3.40
Pranevicius        1966Vardenis4.32
Petrauskas         1968Vardenis1.72
Pranevicius        1969Vardenis4.00
Petrauskas         1971Vardenis2.92
Ramanauskas        1974Vardenis2.28
Kazlauskas         1985Vardenis4.56
Kazlauskas         1986Vardenis3.68
Kazlauskas         1988Vardenis2.76
Kavaliauskas       1990Vardenis4.00
Urbonas            1991Vardenis2.52
Vasiliauskas       1992Vardenis2.88
Urbonas            1998Vardenis3.20
Pranevicius        2000Vardenis3.84
Jankauskas         2001Vardenis4.40
Jankauskas         2004Vardenis4.92
Pranevicius        2005Vardenis2.68
Petrauskas         2008Vardenis3.32
Jankauskas         2009Vardenis4.44
Urbonas            2010Vardenis2.20
Jankauskas         2011Vardenis2.44
Kazlauskas         2015Vardenis3.80
Navickas           2018Vardenis2.52
Butkus             2022Vardenis2.92
Butkus             2023Vardenis4.88
Vasiliauskas       2024Vardenis2.96
Ramanauskas        2025Vardenis3.56
Pranevicius        2026Vardenis4.40
Kavaliauskas       2027Vardenis4.08
Butkus             2030Vardenis3.32
Kavaliauskas       2032Vardenis4.60
Kazlauskas         2036Vardenis3.68
Kavaliauskas       2037Vardenis3.40
Pranevicius        2041Vardenis3.36
Petrauskas         2045Vardenis3.08
Kazlauskas         2047Vardenis2.72
Vasiliauskas       2050Vardenis4.64
Kavaliauskas       2051Vardenis3.84
Kazlauskas         2053Vardenis4.88
Navickas           2055Vardenis4.60
Urbonas            2056Vardenis3.12
Vasiliauskas       2061Vardenis3.40
Vasiliauskas       2064Vardenis2.52
Vasiliauskas       2065Vardenis2.36
Petrauskas         2067Vardenis2.68
Jankauskas         2068Vardenis4.36
Vasiliauskas       2070Vardenis4.28
Navickas           2071Vardenis4.36
Petrauskas         2072Vardenis3.16
Navickas           2077Vardenis3.04
Navickas           2081Vardenis4.36
Petrauskas         2086Vardenis3.92
Kavaliauskas       2091Vardenis3.88
Pranevicius        2092Vardenis4.92
Petrauskas         2093Vardenis4.04
Kavaliauskas       2095Vardenis4.36
Vasiliauskas       2098Vardenis3.80
Kavaliauskas       2101Vardenis3.36
Kazlauskas         2102Vardenis4.24
Kazlauskas         2103Vardenis3.68
Kavaliauskas       2111Vardenis3.48
Navickas           2112Vardenis2.92
Petrauskas         2117Vardenis3.44
Jankauskas         2118Vardenis3.52
Navickas           2120Vardenis4.96
Navickas           2121Vardenis4.08
Jankauskas         2126Vardenis4.96
Navickas           2128Vardenis4.36
Pranevicius        2129Vardenis4.56
Vasiliauskas       2131Vardenis1.96
Butkus             2139Vardenis4.44
Vasiliauskas       2151Vardenis2.60
Navickas           2153Vardenis4.48
Pranevicius        2155Vardenis3.24
Kazlauskas         2158Vardenis3.36
Urbonas            2163Vardenis4.12
Urbonas            2164Vardenis3.32
Navickas           2167Vardenis4.08
Petrauskas         2168Vardenis4.16
Vasiliauskas       2169Vardenis3.76
Navickas           2171Vardenis2.04
Petrauskas         2172Vardenis4.20
Kavaliauskas       2173Vardenis3.64
Pranevicius        2174Vardenis4.68
Vasiliauskas       2175Vardenis4.00
Urbonas            2177Vardenis4.68
Jankauskas         2181Vardenis4.36
Urbonas            2182Vardenis4.60
Butkus             2183Vardenis2.72
Jankauskas         2184Vardenis2.96
Pranevicius        2187Vardenis2.96
Navickas           2188Vardenis3.92
Kavaliauskas       2189Vardenis2.60
Butkus             2193Vardenis4.08
Navickas           2194Vardenis2.76
Kavaliauskas       2200Vardenis3.36
Pranevicius        2203Vardenis3.56
Ramanauskas        2204Vardenis4.96
Kazlauskas         2205Vardenis3.52
Urbonas            2209Vardenis4.60
Vasiliauskas       2212Vardenis3.44
Vasiliauskas       2216Vardenis4.72
Navickas           2218Vardenis4.04
Jankauskas         2222Vardenis3.92
Kazlauskas         2223Vardenis4.12
Pranevicius        2224Vardenis4.84
Kavaliauskas       2228Vardenis3.76
Ramanauskas        2229Vardenis3.80
Urbonas            2234Vardenis4.44
Pranevicius        2239Vardenis2.36
Navickas           2240Vardenis4.36
Petrauskas         2241Vardenis4.12
Jankauskas         2242Vardenis3.40
Ramanauskas        2243Vardenis4.12
Kavaliauskas       2249Vardenis3.08
Kavaliauskas       2250Vardenis2.52
Kazlauskas         2254Vardenis2.92
Navickas           2255Vardenis4.16
Ramanauskas        2256Vardenis4.76
Pranevicius        2257Vardenis4.36
Butkus             2260Vardenis3.52
Petrauskas         2263Vardenis3.84
Kazlauskas         2266Vardenis3.64
Jankauskas         2267Vardenis3.84
Urbonas            2268Vardenis3.72
Urbonas            2273Vardenis3.76
Petrauskas         2275Vardenis4.56
Pranevicius        2281Vardenis3.52
Petrauskas         2282Vardenis2.36
Petrauskas         2284Vardenis4.80
Butkus             2285Vardenis2.60
Navickas           2287Vardenis4.32
Kazlauskas         2289Vardenis2.80
Petrauskas         2291Vardenis4.36
Navickas           2292Vardenis4.20
Pranevicius        2296Vardenis4.36
Kavaliauskas       2299Vardenis3.16
Petrauskas         2304Vardenis3.24
Kazlauskas         2308Vardenis2.04
Urbonas            2312Vardenis4.12
Vasiliauskas       2316Vardenis3.24
Kazlauskas         2317Vardenis3.40
Kavaliauskas       2322Vardenis2.28
Vasiliauskas       2323Vardenis3.76
Kazlauskas         2328Vardenis4.60
Pranevicius        2329Vardenis3.24
Vasiliauskas       2331Vardenis3.76
Kavaliauskas       2335Vardenis3.72
Vasiliauskas       2337Vardenis2.60
Navickas           2338Vardenis3.44
Urbonas            2341Vardenis4.64
Butkus             2342Vardenis2.92
Jankauskas         2343Vardenis4.84
Butkus             2344Vardenis3.16
Butkus             2354Vardenis2.12
Butkus             2355Vardenis3.48
Urbonas            2359Vardenis4.60
Jankauskas         2360Vardenis3.24
Petrauskas         2363Vardenis3.60
Navickas           2366Vardenis4.08
Jankauskas         2367Vardenis4.96
Vasiliauskas       2368Vardenis4.80
Urbonas            2372Vardenis2.28
Pranevicius        2373Vardenis4.12
Kazlauskas         2377Vardenis3.12
Petrauskas         2379Vardenis3.28
Petrauskas         2380Vardenis3.60
Vasiliauskas       2381Vardenis2.36
Ramanauskas        2382Vardenis4.48
Petrauskas         2383Vardenis3.32
Jankauskas         2386Vardenis3.64
Jankauskas         2387Vardenis3.68
Ramanauskas        2388Vardenis3.48
Vasiliauskas       2389Vardenis3.24
Ramanauskas        2390Vardenis4.88
Pranevicius        2391Vardenis4.04
Urbonas            2393Vardenis3.56
Kavaliauskas       2395Vardenis3.92
Urbonas            2396Vardenis3.92
Kazlauskas         2407Vardenis3.68
Navickas           2410Vardenis3.72
Butkus             2413Vardenis3.08
Jankauskas         2414Vardenis3.40
Kazlauskas         2419Vardenis2.28
Kazlauskas         2422Vardenis4.68
Jankauskas         2424Vardenis4.92
Ramanauskas        2426Vardenis3.12
Butkus             2434Vardenis4.20
Kazlauskas         2436Vardenis3.00
Butkus             2438Vardenis3.40
Petrauskas         2440Vardenis3.24
Butkus             2441Vardenis4.76
Navickas           2443Vardenis2.92
Urbonas            2444Vardenis4.32
Vasiliauskas       2446Vardenis4.28
Jankauskas         2447Vardenis3.32
Jankauskas         2449Vardenis3.76
Pranevicius        2451Vardenis2.20
Kavaliauskas       2452Vardenis3.64
Urbonas            2454Vardenis4.12
Pranevicius        2456Vardenis4.72
Jankauskas         2457Vardenis3.72
Navickas           2458Vardenis4.48
Kavaliauskas       2462Vardenis2.56
Butkus             2466Vardenis4.52
Kazlauskas         2471Vardenis3.04
Urbonas            2473Vardenis3.36
Kazlauskas         2478Vardenis4.84
Pranevicius        2481Vardenis4.60
Petrauskas         2487Vardenis4.88
Vasiliauskas       2492Vardenis1.88
Pranevicius        2505Vardenis4.36
Vasiliauskas       2509Vardenis3.36
Kazlauskas         2510Vardenis3.04
Ramanauskas        2515Vardenis1.64
Urbonas            2517Vardenis4.80
Navickas           2519Vardenis3.88
Pranevicius        2522Vardenis3.52
Kavaliauskas       2524Vardenis3.72
Vasiliauskas       2525Vardenis4.96
Kazlauskas         2526Vardenis4.92
Ramanauskas        2529Vardenis4.80
Navickas           2533Vardenis4.96
Kazlauskas         2537Vardenis2.52
Jankauskas         2538Vardenis4.08
Vasiliauskas       2540Vardenis3.04
Pranevicius        2541Vardenis4.80
Navickas           2543Vardenis4.56
Vasiliauskas       2545Vardenis2.28
Kavaliauskas       2546Vardenis4.92
Urbonas            2553Vardenis4.96
Vasiliauskas       2554Vardenis3.08
Ramanauskas        2559Vardenis2.80
Kavaliauskas       2560Vardenis2.32
Butkus             2561Vardenis3.64
Ramanauskas        2566Vardenis4.76
Urbonas            2567Vardenis3.68
Ramanauskas        2569Vardenis3.00
Kavaliauskas       2571Vardenis4.88
Petrauskas         2574Vardenis3.96
Urbonas            2576Vardenis3.48
Kavaliauskas       2577Vardenis3.12
Kazlauskas         2579Vardenis3.40
Pranevicius        2581Vardenis2.12
Vasiliauskas       2584Vardenis3.16
Navickas           2588Vardenis3.00
Jankauskas         2590Vardenis4.80
Pranevicius        2591Vardenis2.92
Navickas           2592Vardenis4.12
Urbonas            2595Vardenis4.72
Kazlauskas         2596Vardenis3.36
Vasiliauskas       2598Vardenis3.68
Kavaliauskas       2599Vardenis4.28
Pranevicius        2600Vardenis3.28
Urbonas            2603Vardenis4.64
Pranevicius        2604Vardenis3.40
Urbonas            2608Vardenis4.60
Butkus             2609Vardenis4.52
Pranevicius        2611Vardenis4.68
Navickas           2613Vardenis4.84
Kavaliauskas       2616Vardenis3.12
Petrauskas         2625Vardenis4.72
Urbonas            2626Vardenis3.48
Pranevicius        2629Vardenis4.72
Pranevicius        2630Vardenis3.68
Navickas           2633Vardenis3.96
Kavaliauskas       2637Vardenis3.88
Petrauskas         2638Vardenis4.40
Jankauskas         2639Vardenis2.12
Navickas           2641Vardenis3.88
Butkus             2646Vardenis4.68
Petrauskas         2648Vardenis2.60
Petrauskas         2650Vardenis4.68
Pranevicius        2652Vardenis3.00
Pranevicius        2656Vardenis4.64
Kavaliauskas       2657Vardenis4.96
Butkus             2658Vardenis3.44
Kavaliauskas       2660Vardenis4.88
Kazlauskas         2661Vardenis4.80
Kazlauskas         2662Vardenis4.24
Pranevicius        2663Vardenis3.08
Kavaliauskas       2664Vardenis4.64
Kazlauskas         2668Vardenis3.96
Urbonas            2669Vardenis4.72
Urbonas            2670Vardenis4.72
Butkus             2682Vardenis2.56
Urbonas            2686Vardenis3.52
Navickas           2687Vardenis3.44
Navickas           2689Vardenis2.04
Kazlauskas         2690Vardenis4.08
Butkus             2691Vardenis3.04
Ramanauskas        2692Vardenis2.28
Pranevicius        2694Vardenis4.68
Ramanauskas        2696Vardenis4.44
Jankauskas         2698Vardenis4.80
Kazlauskas         2699Vardenis4.48
Navickas           2701Vardenis4.36
Vasiliauskas       2707Vardenis3.84
Kazlauskas         2709Vardenis4.44
Navickas           2715Vardenis3.20
Butkus             2716Vardenis4.12
Kavaliauskas       2717Vardenis4.36
Petrauskas         2721Vardenis3.08
Jankauskas         2723Vardenis3.52
Kavaliauskas       2726Vardenis4.08
Jankauskas         2728Vardenis4.12
Navickas           2729Vardenis4.04
Jankauskas         2734Vardenis4.84
Pranevicius        2736Vardenis4.96
Butkus             2737Vardenis4.16
Kavaliauskas       2739Vardenis2.80
Kavaliauskas       2740Vardenis3.68
Jankauskas         2741Vardenis2.88
Navickas           2742Vardenis3.44
Petrauskas         2744Vardenis4.20
Butkus             2746Vardenis4.44
Pranevicius        2753Vardenis3.28
Kavaliauskas       2758Vardenis3.32
Kazlauskas         2759Vardenis4.64
Butkus             2771Vardenis3.16
Navickas           2774Vardenis3.72
Vasiliauskas       2778Vardenis4.16
Vasiliauskas       2779Vardenis3.36
Kavaliauskas       2783Vardenis3.40
Vasiliauskas       2784Vardenis3.80
Kazlauskas         2786Vardenis3.64
Ramanauskas        2787Vardenis4.04
Jankauskas         2790Vardenis4.44
Petrauskas         2791Vardenis3.76
Jankauskas         2796Vardenis4.56
Kazlauskas         2802Vardenis2.92
Jankauskas         2804Vardenis2.88
Urbonas            2806Vardenis4.80
Urbonas            2809Vardenis2.44
Petrauskas         2810Vardenis4.76
Navickas           2811Vardenis3.48
Petrauskas         2813Vardenis1.88
Vasiliauskas       2815Vardenis4.76
Urbonas            2819Vardenis2.60
Petrauskas         2823Vardenis3.72
Ramanauskas        2825Vardenis3.64
Petrauskas         2827Vardenis2.84
Kavaliauskas       2828Vardenis4.68
Kavaliauskas       2830Vardenis2.12
Butkus             2832Vardenis4.64
Butkus             2834Vardenis3.44
Kavaliauskas       2836Vardenis4.96
Urbonas            2837Vardenis3.12
Kazlauskas         2841Vardenis3.24
Jankauskas         2849Vardenis4.40
Navickas           2851Vardenis4.64
Petrauskas         2853Vardenis3.48
Urbonas            2857Vardenis3.52
Butkus             2866Vardenis3.84
Urbonas            2867Vardenis4.64
Navickas           2869Vardenis3.48
Butkus             2870Vardenis2.12
Vasiliauskas       2873Vardenis4.52
Jankauskas         2875Vardenis2.68
Vasiliauskas       2877Vardenis4.36
Petrauskas         2882Vardenis4.64
Navickas           2886Vardenis4.00
Pranevicius        2887Vardenis4.16
Navickas           2888Vardenis4.16
Urbonas            2889Vardenis3.44
Navickas           2890Vardenis4.24
Kazlauskas         2893Vardenis4.84
Vasiliauskas       2894Vardenis3.64
Kazlauskas         2895Vardenis1.96
Vasiliauskas       2897Vardenis4.80
Kazlauskas         2901Vardenis3.48
Kazlauskas         2905Vardenis4.68
Navickas           2907Vardenis4.64
Pranevicius        2908Vardenis4.60
Urbonas            2909Vardenis3.96
Navickas           2915Vardenis4.20
Kavaliauskas       2916Vardenis3.84
Butkus             2917Vardenis4.40
Vasiliauskas       2919Vardenis3.96
Kazlauskas         2920Vardenis4.96
Ramanauskas        2922Vardenis1.96
Butkus             2923Vardenis4.24
Kavaliauskas       2924Vardenis3.08
Butkus             2926Vardenis3.44
Kavaliauskas       2931Vardenis2.64
Urbonas            2936Vardenis4.80
Butkus             2937Vardenis4.72
Jankauskas         2938Vardenis2.44
Vasiliauskas       2940Vardenis3.40
Kazlauskas         2941Vardenis3.36
Jankauskas         2942Vardenis4.88
Urbonas            2946Vardenis4.08
Petrauskas         2947Vardenis2.60
Urbonas            2948Vardenis4.56
Urbonas            2950Vardenis4.72
Petrauskas         2952Vardenis3.56
Pranevicius        2954Vardenis3.12
Pranevicius        2955Vardenis3.40
Kazlauskas         2956Vardenis4.28
Vasiliauskas       2957Vardenis4.44
Kazlauskas         2960Vardenis2.88
Butkus             2961Vardenis4.28
Butkus             2965Vardenis4.32
Navickas           2969Vardenis4.32
Ramanauskas        2970Vardenis4.76
Kavaliauskas       2974Vardenis3.28
Kazlauskas         2975Vardenis4.76
Kavaliauskas       2976Vardenis4.16
Ramanauskas        2979Vardenis2.72
Urbonas            2980Vardenis3.44
Butkus             2983Vardenis2.60
Kazlauskas         2985Vardenis1.56
Jankauskas         2987Vardenis4.52
Butkus             2990Vardenis3.84
Ramanauskas        2993Vardenis4.52
Kazlauskas         2995Vardenis4.28
Navickas           2998Vardenis2.36
Navickas           2999Vardenis4.24
Navickas           3001Vardenis4.20
Jankauskas         3003Vardenis4.12
Navickas           3004Vardenis2.24
Jankauskas         3007Vardenis2.68
Navickas           3009Vardenis4.72
Butkus             3010Vardenis2.80
Kazlauskas         3015Vardenis2.92
Pranevicius        3019Vardenis2.80
Pranevicius        3020Vardenis4.56
Navickas           3022Vardenis4.40
Ramanauskas        3024Vardenis4.84
Navickas           3025Vardenis2.92
Kavaliauskas       3026Vardenis3.40
Kazlauskas         3028Vardenis4.72
Navickas           3030Vardenis3.92
Navickas           3032Vardenis3.56
Petrauskas         3044Vardenis4.40
Navickas           3046Vardenis3.16
Butkus             3047Vardenis4.08
Butkus             3051Vardenis2.84
Pranevicius        3052Vardenis3.76
Urbonas            3055Vardenis3.92
