Pavarde            Vardas       Galutinis
Jankauskas         7445Vardenis3.20
Kavaliauskas       7446Vardenis3.36
Vasiliauskas       7447Vardenis4.84
Petrauskas         7450Vardenis3.84
Jankauskas         7458Vardenis4.64
Jankauskas         7459Vardenis3.08
Navickas           7461Vardenis2.96
Vasiliauskas       7464Vardenis4.08
Petrauskas         7466Vardenis3.44
Jankauskas         7469Vardenis3.88
Butkus             7470Vardenis4.56
Kavaliauskas       7471Vardenis3.80
Petrauskas         7477Vardenis4.04
Pranevicius        7479Vardenis3.72
Vasiliauskas       7480Vardenis2.92
Kazlauskas         7481Vardenis4.76
Kavaliauskas       7482Vardenis4.76
Kazlauskas         7485Vardenis2.44
Butkus             7486Vardenis3.96
Pranevicius        7488Vardenis4.12
Ramanauskas        7489Vardenis3.56
Kavaliauskas       7493Vardenis3.76
Kazlauskas         7496Vardenis4.28
Ramanauskas        7497Vardenis3.96
Kavaliauskas       7498Vardenis2.60
Jankauskas         7503Vardenis2.92
Kavaliauskas       7504Vardenis2.72
Jankauskas         7509Vardenis2.92
Kavaliauskas       7510Vardenis2.60
Urbonas            7513Vardenis3.52
Kavaliauskas       7515Vardenis2.28
Petrauskas         7517Vardenis4.96
Vasiliauskas       7518Vardenis3.12
Navickas           7521Vardenis4.08
Petrauskas         7524Vardenis3.00
Kavaliauskas       7525Vardenis4.48
Kazlauskas         7526Vardenis4.88
Butkus             7528Vardenis3.16
Urbonas            7531Vardenis4.68
Pranevicius        7533Vardenis3.92
Navickas           7534Vardenis3.32
Petrauskas         7536Vardenis4.92
Jankauskas         7538Vardenis4.12
Jankauskas         7539Vardenis3.56
Ramanauskas        7542Vardenis3.32
Butkus             7548Vardenis4.16
Butkus             7550Vardenis3.36
Pranevicius        7553Vardenis4.64
Kavaliauskas       7554Vardenis2.48
Ramanauskas        7556Vardenis3.80
Navickas           7558Vardenis3.84
Petrauskas         7561Vardenis4.44
Kavaliauskas       7562Vardenis3.60
Petrauskas         7563Vardenis3.76
Navickas           7565Vardenis4.88
Vasiliauskas       7568Vardenis3.40
Navickas           7569Vardenis4.96
Petrauskas         7571Vardenis2.80
Jankauskas         7575Vardenis4.64
Urbonas            7577Vardenis3.16
Petrauskas         7580Vardenis2.04
Kazlauskas         7584Vardenis3.48
Kazlauskas         7588Vardenis3.76
Butkus             7590Vardenis4.40
Navickas           7593Vardenis1.64
Urbonas            7598Vardenis2.44
Ramanauskas        7600Vardenis3.16
Jankauskas         7601Vardenis4.92
Urbonas            7603Vardenis4.40
Butkus             7605Vardenis3.16
Ramanauskas        7607Vardenis4.92
Urbonas            7609Vardenis3.48
Kavaliauskas       7613Vardenis3.28
Vasiliauskas       7614Vardenis3.04
Navickas           7615Vardenis4.72
Vasiliauskas       7617Vardenis3.80
Kazlauskas         7618Vardenis4.12
Kazlauskas         7621Vardenis2.36
Navickas           7624Vardenis4.24
Ramanauskas        7626Vardenis2.92
Vasiliauskas       7627Vardenis2.76
Pranevicius        7628Vardenis1.88
Kazlauskas         7631Vardenis2.44
Ramanauskas        7632Vardenis4.60
Navickas           7636Vardenis3.44
Kazlauskas         7637Vardenis4.68
Vasiliauskas       7639Vardenis4.20
Kazlauskas         7640Vardenis4.76
Navickas           7650Vardenis4.20
Butkus             7651Vardenis2.00
Jankauskas         7653Vardenis4.76
Petrauskas         7655Vardenis4.20
Petrauskas         7657Vardenis4.24
Kavaliauskas       7658Vardenis4.36
Butkus             7659Vardenis3.08
Kazlauskas         7660Vardenis3.84
Jankauskas         7662Vardenis3.32
Jankauskas         7664Vardenis2.60
Kazlauskas         7665Vardenis2.68
Butkus             7669Vardenis3.64
Jankauskas         7670Vardenis4.44
Kavaliauskas       7672Vardenis3.60
Petrauskas         7673Vardenis2.76
Kazlauskas         7681Vardenis4.48
Vasiliauskas       7683Vardenis2.84
Pranevicius        7685Vardenis4.96
Vasiliauskas       7686Vardenis4.20
Kazlauskas         7689Vardenis2.36
Pranevicius        7693Vardenis4.64
Butkus             7695Vardenis4.24
Urbonas            7697Vardenis4.08
Jankauskas         7699Vardenis3.76
Pranevicius        7700Vardenis3.32
Navickas           7701Vardenis4.20
Ramanauskas        7703Vardenis4.08
Ramanauskas        7704Vardenis4.44
Petrauskas         7706Vardenis4.68
Kazlauskas         7708Vardenis3.60
Vasiliauskas       7709Vardenis3.68
Petrauskas         7712Vardenis3.44
Vasiliauskas       7713Vardenis2.92
Kazlauskas         7715Vardenis4.20
Pranevicius        7718Vardenis3.44
Pranevicius        7720Vardenis2.96
Petrauskas         7721Vardenis4.44
Petrauskas         7724Vardenis2.04
Pranevicius        7729Vardenis2.64
Ramanauskas        7730Vardenis4.68
Jankauskas         7734Vardenis3.36
Pranevicius        7736Vardenis3.16
Navickas           7739Vardenis3.44
Kazlauskas         7740Vardenis2.72
Jankauskas         7742Vardenis4.80
Kazlauskas         7744Vardenis3.24
Jankauskas         7749Vardenis2.72
Butkus             7752Vardenis4.96
Vasiliauskas       7753Vardenis4.60
Jankauskas         7755Vardenis4.56
Butkus             7758Vardenis2.28
Vasiliauskas       7760Vardenis1.80
Vasiliauskas       7762Vardenis4.20
Petrauskas         7763Vardenis3.96
Vasiliauskas       7765Vardenis3.44
Jankauskas         7766Vardenis2.96
Kavaliauskas       7773Vardenis3.28
Jankauskas         7774Vardenis4.24
Vasiliauskas       7775Vardenis4.48
Kavaliauskas       7788Vardenis4.60
Petrauskas         7789Vardenis3.00
Navickas           7791Vardenis3.48
Vasiliauskas       7793Vardenis4.84
Ramanauskas        7794Vardenis4.04
Pranevicius        7798Vardenis4.64
Petrauskas         7802Vardenis2.76
Butkus             7808Vardenis3.56
Kavaliauskas       7813Vardenis4.68
Vasiliauskas       7815Vardenis4.56
Urbonas            7818Vardenis3.92
Ramanauskas        7819Vardenis2.68
Kavaliauskas       7820Vardenis4.08
Navickas           7823Vardenis2.36
Kavaliauskas       7830Vardenis2.52
Jankauskas         7834Vardenis3.36
Jankauskas         7835Vardenis4.72
Urbonas            7837Vardenis2.88
Butkus             7842Vardenis4.24
Butkus             7843Vardenis4.52
Ramanauskas        7844Vardenis4.96
Pranevicius        7849Vardenis4.76
Petrauskas         7850Vardenis4.56
Pranevicius        7852Vardenis2.20
Pranevicius        7853Vardenis4.36
Kavaliauskas       7855Vardenis3.68
Kazlauskas         7856Vardenis4.44
Butkus             7860Vardenis2.56
Ramanauskas        7861Vardenis4.04
Navickas           7866Vardenis4.48
Jankauskas         7867Vardenis4.16
Pranevicius        7868Vardenis3.00
Ramanauskas        7869Vardenis4.80
Navickas           7872Vardenis2.44
Ramanauskas        7874Vardenis3.60
Jankauskas         7876Vardenis4.48
Navickas           7877Vardenis2.76
Petrauskas         7878Vardenis2.60
Butkus             7881Vardenis3.84
Kavaliauskas       7882Vardenis4.04
Vasiliauskas       7884Vardenis4.80
Petrauskas         7889Vardenis2.44
Petrauskas         7890Vardenis2.72
Urbonas            7891Vardenis4.88
Kavaliauskas       7897Vardenis3.20
Kavaliauskas       7900Vardenis4.68
Pranevicius        7904Vardenis4.64
Petrauskas         7905Vardenis4.72
Ramanauskas        7906Vardenis3.60
Jankauskas         7907Vardenis3.72
Butkus             7911Vardenis3.44
Ramanauskas        7912Vardenis4.24
Ramanauskas        7915Vardenis4.92
Pranevicius        7916Vardenis2.88
Jankauskas         7919Vardenis4.56
Butkus             7923Vardenis4.92
Ramanauskas        7925Vardenis4.08
Kavaliauskas       7926Vardenis2.80
Jankauskas         7928Vardenis3.04
Petrauskas         7929Vardenis4.48
Jankauskas         7930Vardenis4.52
Ramanauskas        7934Vardenis2.44
Kazlauskas         7938Vardenis3.40
Petrauskas         7940Vardenis2.68
Pranevicius        7941Vardenis3.16
Petrauskas         7943Vardenis4.36
Vasiliauskas       7948Vardenis2.84
Pranevicius        7951Vardenis3.32
Kazlauskas         7956Vardenis4.40
Kazlauskas         7960Vardenis3.68
Kazlauskas         7964Vardenis4.32
Urbonas            7967Vardenis4.96
Kavaliauskas       7970Vardenis4.96
Navickas           7972Vardenis4.56
Jankauskas         7973Vardenis3.32
Butkus             7974Vardenis3.36
Navickas           7980Vardenis3.72
Kazlauskas         7983Vardenis3.88
Jankauskas         7984Vardenis2.96
Ramanauskas        7987Vardenis4.72
Pranevicius        7993Vardenis3.32
Urbonas            7997Vardenis4.20
Urbonas            7999Vardenis2.92
Navickas           8001Vardenis2.80
Vasiliauskas       8006Vardenis3.60
Urbonas            8007Vardenis3.56
Butkus             8011Vardenis4.44
Butkus             8013Vardenis3.16
Urbonas            8018Vardenis2.76
Kavaliauskas       8020Vardenis3.36
Kavaliauskas       8027Vardenis4.20
Navickas           8028Vardenis4.92
Pranevicius        8030Vardenis3.68
Jankauskas         8032Vardenis4.80
Kazlauskas         8039Vardenis2.68
Kavaliauskas       8041Vardenis2.52
Pranevicius        8043Vardenis3.64
Kazlauskas         8048Vardenis4.68
Navickas           8050Vardenis4.80
Pranevicius        8051Vardenis4.16
Urbonas            8052Vardenis3.68
Kavaliauskas       8059Vardenis2.48
Kavaliauskas       8062Vardenis4.64
Kazlauskas         8065Vardenis2.84
Urbonas            8069Vardenis2.40
Ramanauskas        8071Vardenis2.36
Jankauskas         8073Vardenis2.44
Kazlauskas         8078Vardenis3.48
Butkus             8079Vardenis2.84
Kavaliauskas       8081Vardenis3.56
Butkus             8085Vardenis3.56
Petrauskas         8086Vardenis3.56
Vasiliauskas       8088Vardenis2.64
Kazlauskas         8089Vardenis4.56
Petrauskas         8090Vardenis3.60
Urbonas            8093Vardenis2.72
Kavaliauskas       8096Vardenis4.96
Kavaliauskas       8097Vardenis3.64
Navickas           8099Vardenis4.04
Pranevicius        8107Vardenis2.36
Petrauskas         8109Vardenis4.28
Kavaliauskas       8110Vardenis4.28
Petrauskas         8112Vardenis2.52
Urbonas            8114Vardenis3.52
Kavaliauskas       8118Vardenis3.64
Butkus             8121Vardenis4.88
Butkus             8129Vardenis2.44
Jankauskas         8131Vardenis4.60
Kazlauskas         8134Vardenis4.92
Petrauskas         8135Vardenis3.88
Vasiliauskas       8143Vardenis3.84
Ramanauskas        8144Vardenis4.04
Ramanauskas        8145Vardenis4.08
Navickas           8146Vardenis4.40
Vasiliauskas       8148Vardenis3.52
Vasiliauskas       8150Vardenis3.92
Vasiliauskas       8151Vardenis4.52
Ramanauskas        8152Vardenis3.84
Vasiliauskas       8153Vardenis3.36
Jankauskas         8154Vardenis3.48
Butkus             8156Vardenis3.28
Petrauskas         8157Vardenis4.24
Urbonas            8160Vardenis3.40
Navickas           8162Vardenis3.84
Kazlauskas         8165Vardenis4.08
Vasiliauskas       8166Vardenis4.80
Vasiliauskas       8168Vardenis4.20
Navickas           8173Vardenis2.68
Ramanauskas        8174Vardenis3.84
Urbonas            8175Vardenis3.44
Petrauskas         8177Vardenis4.60
Kavaliauskas       8181Vardenis2.96
Jankauskas         8184Vardenis3.44
Navickas           8185Vardenis2.32
Jankauskas         8187Vardenis3.52
Kazlauskas         8188Vardenis2.68
Kavaliauskas       8193Vardenis2.44
Petrauskas         8194Vardenis3.88
Vasiliauskas       8195Vardenis2.88
Pranevicius        8198Vardenis3.12
Petrauskas         8201Vardenis4.60
Urbonas            8204Vardenis4.88
Butkus             8205Vardenis2.80
Kavaliauskas       8212Vardenis4.48
Jankauskas         8214Vardenis4.32
Kazlauskas         8215Vardenis3.32
Vasiliauskas       8216Vardenis2.04
Urbonas            8217Vardenis2.92
Butkus             8220Vardenis4.96
Petrauskas         8222Vardenis4.20
Jankauskas         8223Vardenis3.64
Vasiliauskas       8224Vardenis2.88
Jankauskas         8226Vardenis4.40
Navickas           8230Vardenis4.64
Vasiliauskas       8242Vardenis4.28
Kavaliauskas       8248Vardenis3.80
Kavaliauskas       8250Vardenis4.36
Kazlauskas         8252Vardenis4.24
Kavaliauskas       8253Vardenis3.48
Pranevicius        8254Vardenis4.12
Kazlauskas         8255Vardenis3.88
Jankauskas         8258Vardenis4.76
Vasiliauskas       8259Vardenis2.76
Ramanauskas        8263Vardenis4.52
Kavaliauskas       8264Vardenis4.84
Butkus             8265Vardenis3.32
Jankauskas         8266Vardenis3.60
Vasiliauskas       8270Vardenis4.76
Kavaliauskas       8271Vardenis2.88
Urbonas            8272Vardenis4.52
Ramanauskas        8275Vardenis4.00
Urbonas            8276Vardenis3.40
Petrauskas         8286Vardenis4.96
Navickas           8288Vardenis4.80
Jankauskas         8294Vardenis4.28
Vasiliauskas       8296Vardenis4.48
Navickas           8298Vardenis2.28
Vasiliauskas       8303Vardenis2.36
Urbonas            8305Vardenis4.00
Kavaliauskas       8307Vardenis3.48
Jankauskas         8308Vardenis3.72
Petrauskas         8309Vardenis3.12
Butkus             8311Vardenis3.88
Butkus             8313Vardenis3.24
Vasiliauskas       8314Vardenis3.40
Ramanauskas        8315Vardenis4.36
Vasiliauskas       8316Vardenis1.80
Jankauskas         8319Vardenis3.24
Kazlauskas         8320Vardenis3.68
Pranevicius        8325Vardenis3.76
Urbonas            8327Vardenis3.20
Kazlauskas         8336Vardenis2.88
Navickas           8338Vardenis3.44
Jankauskas         8339Vardenis3.72
Jankauskas         8346Vardenis4.16
Ramanauskas        8349Vardenis3.48
Kazlauskas         8352Vardenis4.96
Petrauskas         8354Vardenis4.84
Butkus             8355Vardenis4.40
Kavaliauskas       8356Vardenis4.32
Jankauskas         8357Vardenis2.20
Navickas           8360Vardenis3.64
Butkus             8363Vardenis4.36
Butkus             8366Vardenis3.76
Petrauskas         8367Vardenis3.88
Jankauskas         8369Vardenis4.60
Kavaliauskas       8371Vardenis3.80
Pranevicius        8372Vardenis4.56
Petrauskas         8375Vardenis2.60
Urbonas            8381Vardenis2.12
Jankauskas         8383Vardenis4.56
Urbonas            8387Vardenis4.56
Kazlauskas         8390Vardenis4.92
Urbonas            8391Vardenis3.76
Kavaliauskas       8392Vardenis4.16
Urbonas            8393Vardenis2.36
Urbonas            8395Vardenis3.92
Pranevicius        8397Vardenis2.84
Vasiliauskas       8398Vardenis4.40
Kazlauskas         8400Vardenis2.56
Ramanauskas        8404Vardenis4.08
Navickas           8406Vardenis4.88
Petrauskas         8407Vardenis3.60
Kazlauskas         8410Vardenis3.40
Vasiliauskas       8412Vardenis4.80
Ramanauskas        8413Vardenis3.40
Pranevicius        8414Vardenis2.60
Navickas           8415Vardenis3.00
Jankauskas         8418Vardenis4.00
Kavaliauskas       8419Vardenis4.76
Urbonas            8420Vardenis2.28
Pranevicius        8421Vardenis2.60
Butkus             8423Vardenis3.92
Ramanauskas        8424Vardenis3.16
Pranevicius        8425Vardenis3.56
Ramanauskas        8427Vardenis3.40
Kazlauskas         8430Vardenis4.04
Pranevicius        8431Vardenis2.84
Navickas           8434Vardenis4.44
Ramanauskas        8437Vardenis4.24
Kavaliauskas       8439Vardenis3.20
Vasiliauskas       8440Vardenis4.28
Kavaliauskas       8445Vardenis3.00
Pranevicius        8447Vardenis2.20
Pranevicius        8448Vardenis1.80
Petrauskas         8451Vardenis3.72
Vasiliauskas       8457Vardenis4.72
Urbonas            8459Vardenis4.88
Urbonas            8461Vardenis3.08
Urbonas            8462Vardenis4.16
Pranevicius        8463Vardenis4.04
Kazlauskas         8464Vardenis3.48
Navickas           8466Vardenis3.68
Urbonas            8470Vardenis4.16
Vasiliauskas       8473Vardenis4.36
Jankauskas         8479Vardenis4.56
Ramanauskas        8485Vardenis4.40
Urbonas            8486Vardenis3.32
Vasiliauskas       8487Vardenis3.44
Petrauskas         8491Vardenis2.84
Jankauskas         8493Vardenis4.60
Ramanauskas        8499Vardenis3.60
Kavaliauskas       8501Vardenis4.24
Kavaliauskas       8509Vardenis3.32
Vasiliauskas       8510Vardenis3.00
Ramanauskas        8511Vardenis3.44
Urbonas            8513Vardenis4.60
Pranevicius        8514Vardenis2.52
Jankauskas         8520Vardenis3.56
Kavaliauskas       8521Vardenis2.20
Pranevicius        8523Vardenis2.68
Kazlauskas         8527Vardenis2.52
Urbonas            8533Vardenis3.36
Urbonas            8534Vardenis3.88
Pranevicius        8535Vardenis4.16
Navickas           8537Vardenis3.36
Jankauskas         8547Vardenis4.40
Butkus             8549Vardenis2.68
Navickas           8551Vardenis1.80
Pranevicius        8553Vardenis4.96
Vasiliauskas       8554Vardenis3.12
Jankauskas         8558Vardenis4.80
Ramanauskas        8559Vardenis4.04
Pranevicius        8561Vardenis2.92
Kazlauskas         8562Vardenis4.20
Kazlauskas         8564Vardenis3.92
Petrauskas         8570Vardenis4.92
Urbonas            8572Vardenis2.52
Petrauskas         8575Vardenis3.24
Petrauskas         8579Vardenis2.60
Petrauskas         8581Vardenis2.84
Petrauskas         8584Vardenis3.48
Pranevicius        8587Vardenis2.20
Petrauskas         8588Vardenis3.04
Butkus             8592Vardenis4.04
Jankauskas         8593Vardenis3.72
Kazlauskas         8594Vardenis4.96
Ramanauskas        8595Vardenis3.40
Petrauskas         8599Vardenis4.84
Kazlauskas         8604Vardenis4.00
Urbonas            8605Vardenis2.80
Ramanauskas        8607Vardenis4.24
Vasiliauskas       8614Vardenis4.48
Jankauskas         8615Vardenis4.12
Kazlauskas         8619Vardenis3.48
Ramanauskas        8620Vardenis4.84
Petrauskas         8621Vardenis3.84
Navickas           8624Vardenis3.84
Pranevicius        8626Vardenis4.72
Butkus             8630Vardenis2.76
Urbonas            8634Vardenis4.44
Kavaliauskas       8635Vardenis3.56
Butkus             8636Vardenis2.64
Kazlauskas         8645Vardenis4.76
Navickas           8646Vardenis4.60
Navickas           8648Vardenis3.56
Urbonas            8649Vardenis2.92
Ramanauskas        8651Vardenis3.20
Jankauskas         8655Vardenis4.40
Urbonas            8658Vardenis3.64
Kazlauskas         8662Vardenis4.96
Urbonas            8664Vardenis4.52
Navickas           8665Vardenis4.40
Jankauskas         8666Vardenis2.92
Butkus             8670Vardenis4.56
Petrauskas         8673Vardenis2.52
Vasiliauskas       8674Vardenis2.84
Vasiliauskas       8676Vardenis3.56
Urbonas            8679Vardenis3.60
Urbonas            8686Vardenis3.16
Kavaliauskas       8687Vardenis3.20
Vasiliauskas       8688Vardenis4.56
Kavaliauskas       8692Vardenis3.76
Urbonas            8695Vardenis3.76
Vasiliauskas       8696Vardenis2.92
Navickas           8697Vardenis2.88
Petrauskas         8701Vardenis4.72
Ramanauskas        8702Vardenis4.96
Jankauskas         8703Vardenis3.36
Vasiliauskas       8704Vardenis4.76
Pranevicius        8707Vardenis2.44
Pranevicius        8709Vardenis4.44
Navickas           8712Vardenis3.92
Urbonas            8713Vardenis3.04
Pranevicius        8717Vardenis3.52
Jankauskas         8718Vardenis4.56
Urbonas            8721Vardenis3.08
Urbonas            8723Vardenis4.24
Kavaliauskas       8725Vardenis2.92
Ramanauskas        8726Vardenis3.48
Navickas           8728Vardenis3.08
Ramanauskas        8729Vardenis3.80
Butkus             8730Vardenis4.08
Petrauskas         8731Vardenis4.68
Navickas           8735Vardenis3.20
Navickas           8737Vardenis3.60
Kavaliauskas       8739Vardenis3.04
Navickas           8740Vardenis3.72
Ramanauskas        8741Vardenis4.44
Kazlauskas         8743Vardenis2.52
Kazlauskas         8744Vardenis4.72
Jankauskas         8745Vardenis3.56
Petrauskas         8752Vardenis2.36
Kazlauskas         8753Vardenis2.92
Navickas           8754Vardenis4.60
Kazlauskas         8755Vardenis4.16
Jankauskas         8757Vardenis4.80
Vasiliauskas       8758Vardenis4.28
Navickas           8759Vardenis3.56
Butkus             8762Vardenis3.20
Urbonas            8763Vardenis3.60
Kazlauskas         8765Vardenis4.04
Kavaliauskas       8766Vardenis3.08
Vasiliauskas       8772Vardenis3.64
Kavaliauskas       8777Vardenis2.20
Vasiliauskas       8779Vardenis2.04
Jankauskas         8782Vardenis4.52
Navickas           8786Vardenis2.04
Butkus             8787Vardenis4.00
Pranevicius        8790Vardenis3.04
Kavaliauskas       8791Vardenis3.04
Pranevicius        8793Vardenis2.84
Navickas           8794Vardenis2.84
Petrauskas         8797Vardenis2.60
Vasiliauskas       8798Vardenis4.32
Pranevicius        8800Vardenis2.60
Navickas           8801Vardenis2.88
Kavaliauskas       8803Vardenis3.32
Pranevicius        8809Vardenis2.20
Jankauskas         8811Vardenis2.84
Kavaliauskas       8812Vardenis2.88
Pranevicius        8813Vardenis3.44
Butkus             8814Vardenis3.00
Pranevicius        8817Vardenis3.40
Butkus             8818Vardenis2.64
Pranevicius        8820Vardenis4.76
Pranevicius        8826Vardenis3.36
Vasiliauskas       8829Vardenis4.72
Vasiliauskas       8830Vardenis3.28
Pranevicius        8831Vardenis4.64
Ramanauskas        8832Vardenis4.16
Petrauskas         8833Vardenis4.16
Urbonas            8834Vardenis2.96
Urbonas            8836Vardenis3.20
Ramanauskas        8838Vardenis3.72
Pranevicius        8841Vardenis4.72
Kazlauskas         8842Vardenis2.80
Petrauskas         8843Vardenis3.00
Ramanauskas        8844Vardenis4.44
Petrauskas         8846Vardenis4.44
Ramanauskas        8849Vardenis3.56
Pranevicius        8853Vardenis3.88
Vasiliauskas       8854Vardenis2.92
Petrauskas         8855Vardenis4.80
Jankauskas         8856Vardenis3.00
Ramanauskas        8863Vardenis3.60
Kavaliauskas       8864Vardenis4.20
Kavaliauskas       8865Vardenis3.52
Butkus             8866Vardenis2.52
Butkus             8867Vardenis3.88
Kazlauskas         8869Vardenis3.52
Petrauskas         8870Vardenis3.52
Pranevicius        8872Vardenis4.04
Ramanauskas        8874Vardenis3.68
Kazlauskas         8876Vardenis4.04
Jankauskas         8877Vardenis4.72
Vasiliauskas       8881Vardenis4.68
Pranevicius        8882Vardenis4.56
Urbonas            8883Vardenis3.20
Vasiliauskas       8885Vardenis1.56
Jankauskas         8889Vardenis4.32
Pranevicius        8894Vardenis3.08
Navickas           8897Vardenis4.76
Butkus             8899Vardenis2.52
Navickas           8902Vardenis3.12
Jankauskas         8903Vardenis3.76
Kavaliauskas       8904Vardenis4.72
Petrauskas         8905Vardenis4.72
Vasiliauskas       8907Vardenis4.76
Kavaliauskas       8908Vardenis4.36
Urbonas            8909Vardenis4.92
Jankauskas         8921Vardenis4.88
Ramanauskas        8926Vardenis3.56
Kavaliauskas       8929Vardenis3.28
Kavaliauskas       8931Vardenis3.44
Butkus             8937Vardenis4.00
Ramanauskas        8939Vardenis4.84
Petrauskas         8941Vardenis3.76
Navickas           8944Vardenis4.00
Jankauskas         8947Vardenis3.16
Vasiliauskas       8950Vardenis3.68
Navickas           8951Vardenis4.36
Butkus             8954Vardenis3.48
Kazlauskas         8956Vardenis3.60
Butkus             8958Vardenis2.92
Pranevicius        8959Vardenis4.96
Vasiliauskas       8960Vardenis3.28
Petrauskas         8962Vardenis2.20
Petrauskas         8969Vardenis2.60
Petrauskas         8971Vardenis3.52
Petrauskas         8974Vardenis3.12
Kavaliauskas       8975Vardenis3.92
Ramanauskas        8980Vardenis2.60
Pranevicius        8981Vardenis1.88
Pranevicius        8983Vardenis3.24
Urbonas            8984Vardenis3.36
Pranevicius        8985Vardenis4.48
Ramanauskas        8988Vardenis2.20
Petrauskas         8989Vardenis3.64
Ramanauskas        8991Vardenis4.36
Pranevicius        8992Vardenis4.04
Pranevicius        8995Vardenis2.20
Kazlauskas         8996Vardenis1.96
Kavaliauskas       8997Vardenis2.44
Vasiliauskas       8998Vardenis4.80
Kazlauskas         9001Vardenis3.88
Petrauskas         9003Vardenis2.28
Kazlauskas         9004Vardenis4.92
Petrauskas         9005Vardenis4.04
Petrauskas         9010Vardenis3.24
Kazlauskas         9012Vardenis4.20
Jankauskas         9014Vardenis4.36
Kazlauskas         9015Vardenis3.80
Jankauskas         9016Vardenis3.32
Jankauskas         9018Vardenis3.80
Petrauskas         9019Vardenis2.16
Vasiliauskas       9020Vardenis2.84
Ramanauskas        9023Vardenis4.28
Navickas           9025Vardenis4.80
Jankauskas         9027Vardenis4.52
Vasiliauskas       9028Vardenis4.44
Navickas           9029Vardenis3.80
Petrauskas         9034Vardenis1.64
Petrauskas         9035Vardenis4.76
Navickas           9036Vardenis4.00
Pranevicius        9039Vardenis2.96
Urbonas            9041Vardenis4.60
Pranevicius        9043Vardenis4.68
Butkus             9044Vardenis2.60
Kazlauskas         9048Vardenis3.84
Urbonas            9049Vardenis3.20
Ramanauskas        9050Vardenis2.20
Kavaliauskas       9053Vardenis2.80
Kavaliauskas       9054Vardenis4.16
Pranevicius        9057Vardenis2.96
Ramanauskas        9063Vardenis3.36
Vasiliauskas       9064Vardenis2.92
Vasiliauskas       9068Vardenis3.32
Kavaliauskas       9072Vardenis4.16
Kazlauskas         9075Vardenis3.56
Ramanauskas        9079Vardenis3.64
Pranevicius        9082Vardenis3.12
Petrauskas         9085Vardenis4.68
Vasiliauskas       9086Vardenis3.28
Petrauskas         9092Vardenis4.92
Butkus             9094Vardenis4.36
Urbonas            9096Vardenis3.32
Butkus             9099Vardenis4.52
Pranevicius        9101Vardenis1.88
Navickas           9103Vardenis3.80
Kazlauskas         9105Vardenis3.96
Petrauskas         9106Vardenis4.92
Urbonas            9111Vardenis4.28
Butkus             9112Vardenis4.04
Butkus             9113Vardenis2.44
Jankauskas         9114Vardenis2.92
Navickas           9120Vardenis4.72
Pranevicius        9123Vardenis2.76
Pranevicius        9125Vardenis4.20
Jankauskas         9126Vardenis3.52
Kazlauskas         9127Vardenis3.32
Ramanauskas        9128Vardenis3.80
Jankauskas         9130Vardenis2.44
Kavaliauskas       9132Vardenis4.40
Kavaliauskas       9133Vardenis3.52
Ramanauskas        9134Vardenis4.20
Navickas           9137Vardenis3.36
Kazlauskas         9141Vardenis3.92
Navickas           9143Vardenis3.28
Pranevicius        9145Vardenis3.48
Petrauskas         9147Vardenis4.64
Petrauskas         9148Vardenis3.00
Pranevicius        9149Vardenis4.24
Butkus             9153Vardenis3.24
Vasiliauskas       9155Vardenis3.88
Vasiliauskas       9158Vardenis4.96
Jankauskas         9162Vardenis4.60
Jankauskas         9165Vardenis3.80
Kavaliauskas       9166Vardenis3.96
Kavaliauskas       9169Vardenis4.08
Butkus             9170Vardenis4.52
Pranevicius        9171Vardenis4.40
Butkus             9172Vardenis4.48
Pranevicius        9173Vardenis2.96
Navickas           9179Vardenis4.44
Jankauskas         9182Vardenis3.52
Kavaliauskas       9185Vardenis3.08
Jankauskas         9190Vardenis3.28
Kavaliauskas       9193Vardenis3.84
Pranevicius        9197Vardenis4.80
Vasiliauskas       9201Vardenis2.52
Kazlauskas         9202Vardenis3.08
Butkus             9206Vardenis2.12
Butkus             9208Vardenis3.24
Pranevicius        9213Vardenis4.00
Vasiliauskas       9214Vardenis4.36
Ramanauskas        9215Vardenis4.36
Urbonas            9217Vardenis3.52
Vasiliauskas       9218Vardenis2.84
Vasiliauskas       9219Vardenis3.40
Kazlauskas         9221Vardenis2.20
Pranevicius        9222Vardenis4.36
Navickas           9225Vardenis2.96
Kavaliauskas       9226Vardenis4.16
Vasiliauskas       9235Vardenis1.88
Kazlauskas         9238Vardenis4.72
Jankauskas         9239Vardenis3.84
Jankauskas         9241Vardenis3.64
Butkus             9243Vardenis4.28
Jankauskas         9245Vardenis4.28
Kazlauskas         9246Vardenis3.04
Pranevicius        9248Vardenis3.36
Kazlauskas         9249Vardenis3.40
Kazlauskas         9252Vardenis3.20
Jankauskas         9255Vardenis2.84
Kazlauskas         9258Vardenis4.72
Jankauskas         9260Vardenis2.88
Kazlauskas         9263Vardenis4.48
Urbonas            9264Vardenis3.64
Kazlauskas         9267Vardenis4.48
Navickas           9270Vardenis3.68
Kavaliauskas       9272Vardenis2.28
Butkus             9276Vardenis2.76
Petrauskas         9279Vardenis4.16
Kavaliauskas       9280Vardenis4.52
Vasiliauskas       9285Vardenis3.20
Navickas           9286Vardenis4.64
Navickas           9293Vardenis2.48
Butkus             9294Vardenis2.04
Kavaliauskas       9295Vardenis3.56
Ramanauskas        9299Vardenis2.04
