Pavarde            Vardas       Galutinis
Petrauskas         1359Vardenis7.84
Butkus             1360Vardenis5.80
Urbonas            1361Vardenis7.84
Urbonas            1362Vardenis6.52
Kazlauskas         1364Vardenis6.52
Kazlauskas         1365Vardenis5.76
Kavaliauskas       1366Vardenis7.16
Ramanauskas        1368Vardenis5.00
Urbonas            1369Vardenis8.96
Kazlauskas         1370Vardenis9.28
Kazlauskas         1371Vardenis7.76
Urbonas            1372Vardenis6.96
Urbonas            1373Vardenis5.04
Navickas           1374Vardenis5.64
Kazlauskas         1378Vardenis6.28
Petrauskas         1379Vardenis6.92
Butkus             1382Vardenis5.56
Kazlauskas         1383Vardenis8.16
Kavaliauskas       1384Vardenis6.60
Petrauskas         1385Vardenis8.08
Ramanauskas        1387Vardenis5.48
Kazlauskas         1388Vardenis6.68
Urbonas            1390Vardenis6.64
Urbonas            1392Vardenis9.04
Ramanauskas        1394Vardenis6.00
Urbonas            1395Vardenis6.68
Ramanauskas        1397Vardenis8.32
Butkus             1398Vardenis5.48
Petrauskas         1399Vardenis7.28
Urbonas            1402Vardenis7.08
Urbonas            1403Vardenis7.36
Vasiliauskas       1404Vardenis5.36
Kazlauskas         1405Vardenis5.68
Urbonas            1406Vardenis5.92
Vasiliauskas       1407Vardenis6.72
Ramanauskas        1408Vardenis6.44
Pranevicius        1409Vardenis7.08
Urbonas            1410Vardenis8.96
Kazlauskas         1411Vardenis7.76
Petrauskas         1412Vardenis7.36
Kavaliauskas       1415Vardenis6.76
Butkus             1420Vardenis5.24
Kavaliauskas       1423Vardenis7.92
Pranevicius        1424Vardenis5.28
Kazlauskas         1428Vardenis6.28
Navickas           1429Vardenis6.80
Jankauskas         1430Vardenis6.36
Navickas           1431Vardenis7.68
Vasiliauskas       1432Vardenis8.56
Pranevicius        1433Vardenis6.60
Petrauskas         1436Vardenis5.56
Jankauskas         1437Vardenis7.52
Urbonas            1438Vardenis6.32
Navickas           1439Vardenis6.64
Ramanauskas        1440Vardenis8.16
Kazlauskas         1441Vardenis6.32
Navickas           1443Vardenis5.84
Petrauskas         1445Vardenis7.64
Jankauskas         1446Vardenis7.16
Butkus             1447Vardenis6.48
Urbonas            1448Vardenis5.76
Navickas           1449Vardenis8.32
Vasiliauskas       1450Vardenis6.00
Kavaliauskas       1451Vardenis6.44
Kazlauskas         1452Vardenis6.28
Pranevicius        1453Vardenis5.96
Urbonas            1456Vardenis8.56
Navickas           1457Vardenis7.80
Vasiliauskas       1459Vardenis6.12
Pranevicius        1460Vardenis8.76
Vasiliauskas       1461Vardenis7.48
Kazlauskas         1462Vardenis6.56
Butkus             1464Vardenis8.40
Kavaliauskas       1469Vardenis5.36
Ramanauskas        1471Vardenis6.40
Urbonas            1473Vardenis5.76
Butkus             1474Vardenis8.12
Pranevicius        1475Vardenis5.24
Butkus             1478Vardenis5.52
Kazlauskas         1479Vardenis6.20
Pranevicius        1483Vardenis5.96
Pranevicius        1485Vardenis6.04
Vasiliauskas       1486Vardenis6.32
Urbonas            1488Vardenis6.04
Kazlauskas         1490Vardenis5.48
Jankauskas         1491Vardenis5.32
Kavaliauskas       1492Vardenis5.84
Kavaliauskas       1493Vardenis7.00
Ramanauskas        1494Vardenis5.76
Petrauskas         1495Vardenis5.32
Jankauskas         1498Vardenis7.48
Urbonas            1500Vardenis7.56
Ramanauskas        1501Vardenis7.12
Kazlauskas         1505Vardenis7.40
Petrauskas         1506Vardenis7.52
Butkus             1507Vardenis5.48
Kazlauskas         1508Vardenis7.32
Kavaliauskas       1509Vardenis7.64
Navickas           1511Vardenis5.04
Kazlauskas         1512Vardenis8.68
Butkus             1514Vardenis6.36
Jankauskas         1515Vardenis5.16
Kazlauskas         1516Vardenis5.40
Urbonas            1518Vardenis8.12
Butkus             1519Vardenis8.24
Kazlauskas         1520Vardenis6.20
Vasiliauskas       1521Vardenis7.16
Petrauskas         1522Vardenis6.20
Kavaliauskas       1525Vardenis6.28
Urbonas            1526Vardenis6.84
Vasiliauskas       1527Vardenis5.24
Urbonas            1529Vardenis5.16
Urbonas            1530Vardenis6.92
Ramanauskas        1531Vardenis6.04
Kazlauskas         1532Vardenis6.84
Pranevicius        1533Vardenis6.04
Butkus             1534Vardenis8.12
Urbonas            1536Vardenis5.24
Petrauskas         1537Vardenis7.80
Urbonas            1539Vardenis7.04
Vasiliauskas       1541Vardenis7.28
Vasiliauskas       1543Vardenis8.44
Pranevicius        1545Vardenis8.00
Butkus             1546Vardenis6.08
Petrauskas         1547Vardenis7.24
Navickas           1548Vardenis7.12
Navickas           1549Vardenis8.04
Ramanauskas        1551Vardenis6.44
Kazlauskas         1552Vardenis5.80
Jankauskas         1554Vardenis6.48
Petrauskas         1557Vardenis7.56
Urbonas            1558Vardenis8.96
Kavaliauskas       1559Vardenis8.40
Jankauskas         1560Vardenis6.52
Kazlauskas         1561Vardenis8.24
Pranevicius        1562Vardenis5.08
Jankauskas         1565Vardenis5.84
Vasiliauskas       1566Vardenis6.96
Jankauskas         1567Vardenis8.56
Kavaliauskas       1568Vardenis7.84
Butkus             1571Vardenis7.20
Navickas           1572Vardenis5.64
Pranevicius        1573Vardenis6.48
Vasiliauskas       1574Vardenis6.16
Kavaliauskas       1575Vardenis8.36
Kazlauskas         1577Vardenis5.32
Petrauskas         1578Vardenis8.40
Vasiliauskas       1579Vardenis5.16
Navickas           1580Vardenis7.16
Jankauskas         1581Vardenis6.60
Kazlauskas         1582Vardenis6.08
Jankauskas         1583Vardenis6.32
Kavaliauskas       1584Vardenis6.88
Petrauskas         1586Vardenis8.80
Kavaliauskas       1588Vardenis7.76
Vasiliauskas       1589Vardenis7.28
Kazlauskas         1591Vardenis5.12
Jankauskas         1593Vardenis7.00
Petrauskas         1594Vardenis9.04
Jankauskas         1595Vardenis7.16
Vasiliauskas       1596Vardenis6.44
Vasiliauskas       1597Vardenis5.32
Pranevicius        1599Vardenis8.72
Urbonas            1600Vardenis7.24
Kavaliauskas       1602Vardenis5.84
Ramanauskas        1603Vardenis7.60
Butkus             1604Vardenis7.28
Pranevicius        1605Vardenis5.84
Urbonas            1607Vardenis5.48
Kavaliauskas       1609Vardenis8.24
Petrauskas         1611Vardenis5.44
Pranevicius        1612Vardenis5.16
Pranevicius        1613Vardenis8.64
Kazlauskas         1615Vardenis8.16
Urbonas            1616Vardenis5.28
Vasiliauskas       1621Vardenis6.88
Vasiliauskas       1623Vardenis6.84
Petrauskas         1624Vardenis7.00
Kazlauskas         1626Vardenis6.04
Kazlauskas         1627Vardenis7.36
Petrauskas         1628Vardenis5.36
Petrauskas         1629Vardenis5.52
Jankauskas         1632Vardenis6.76
Ramanauskas        1633Vardenis6.08
Butkus             1635Vardenis5.32
Butkus             1636Vardenis6.44
Urbonas            1638Vardenis6.16
Kazlauskas         1641Vardenis6.24
Kazlauskas         1643Vardenis5.92
Navickas           1645Vardenis8.64
Pranevicius        1649Vardenis6.68
Kazlauskas         1650Vardenis7.72
Pranevicius        1651Vardenis6.72
Petrauskas         1652Vardenis7.20
Butkus             1655Vardenis5.80
Kavaliauskas       1659Vardenis5.48
Urbonas            1660Vardenis7.76
Ramanauskas        1661Vardenis5.32
Petrauskas         1664Vardenis6.04
Jankauskas         1667Vardenis7.68
Kavaliauskas       1671Vardenis6.80
Ramanauskas        1672Vardenis5.68
Vasiliauskas       1674Vardenis6.84
Ramanauskas        1679Vardenis5.04
Navickas           1680Vardenis5.52
Petrauskas         1681Vardenis7.60
Ramanauskas        1683Vardenis8.40
Ramanauskas        1684Vardenis6.80
Urbonas            1685Vardenis7.36
Pranevicius        1686Vardenis6.68
Vasiliauskas       1687Vardenis6.32
Butkus             1688Vardenis7.88
Jankauskas         1689Vardenis9.04
Ramanauskas        1691Vardenis7.16
Jankauskas         1692Vardenis6.04
Vasiliauskas       1696Vardenis5.44
Kazlauskas         1697Vardenis7.32
Navickas           1699Vardenis6.28
Petrauskas         1702Vardenis8.48
Jankauskas         1703Vardenis5.96
Urbonas            1705Vardenis5.36
Ramanauskas        1706Vardenis7.60
Jankauskas         1710Vardenis6.24
Kazlauskas         1711Vardenis5.44
Vasiliauskas       1712Vardenis6.84
Petrauskas         1713Vardenis7.24
Urbonas            1714Vardenis8.48
Jankauskas         1716Vardenis5.28
Ramanauskas        1718Vardenis6.12
Vasiliauskas       1719Vardenis5.32
Jankauskas         1720Vardenis6.08
Jankauskas         1724Vardenis6.12
Ramanauskas        1729Vardenis6.84
Urbonas            1730Vardenis7.12
Kazlauskas         1731Vardenis7.12
Pranevicius        1734Vardenis5.92
Butkus             1735Vardenis7.88
Pranevicius        1738Vardenis8.16
Kazlauskas         1741Vardenis6.96
Kavaliauskas       1743Vardenis5.28
Jankauskas         1744Vardenis6.76
Kavaliauskas       1746Vardenis7.72
Petrauskas         1748Vardenis6.48
Kazlauskas         1750Vardenis5.72
Kavaliauskas       1752Vardenis6.08
Butkus             1754Vardenis6.80
Navickas           1756Vardenis6.72
Kazlauskas         1758Vardenis6.08
Vasiliauskas       1759Vardenis8.56
Pranevicius        1760Vardenis7.64
Kavaliauskas       1762Vardenis7.92
Ramanauskas        1764Vardenis6.48
Butkus             1765Vardenis5.88
Kazlauskas         1766Vardenis5.84
Vasiliauskas       1768Vardenis7.40
Urbonas            1772Vardenis7.56
Butkus             1778Vardenis5.68
Kavaliauskas       1779Vardenis6.64
Ramanauskas        1781Vardenis8.44
Petrauskas         1782Vardenis8.08
Petrauskas         1785Vardenis7.92
Vasiliauskas       1786Vardenis5.48
Navickas           1787Vardenis5.72
Urbonas            1789Vardenis6.44
Jankauskas         1793Vardenis6.72
Kazlauskas         1796Vardenis8.64
Navickas           1797Vardenis7.72
Butkus             1798Vardenis8.56
Vasiliauskas       1799Vardenis8.84
Kavaliauskas       1800Vardenis5.64
Jankauskas         1801Vardenis8.08
Ramanauskas        1802Vardenis5.44
Petrauskas         1804Vardenis5.16
Butkus             1805Vardenis6.48
Urbonas            1806Vardenis5.52
Urbonas            1809Vardenis6.44
Petrauskas         1813Vardenis5.60
Pranevicius        1814Vardenis5.64
Butkus             1815Vardenis6.48
Navickas           1817Vardenis7.36
Urbonas            1818Vardenis6.48
Jankauskas         1819Vardenis5.00
Ramanauskas        1820Vardenis7.40
Kazlauskas         1821Vardenis7.00
Pranevicius        1822Vardenis6.28
Ramanauskas        1823Vardenis7.28
Petrauskas         1825Vardenis6.12
Vasiliauskas       1826Vardenis6.68
Urbonas            1828Vardenis5.76
Petrauskas         1829Vardenis8.32
Jankauskas         1830Vardenis5.48
Vasiliauskas       1831Vardenis7.56
Butkus             1834Vardenis8.24
Urbonas            1835Vardenis5.44
Navickas           1836Vardenis8.00
Kazlauskas         1838Vardenis6.12
Kavaliauskas       1844Vardenis5.16
Kazlauskas         1846Vardenis6.76
Pranevicius        1848Vardenis6.20
Urbonas            1849Vardenis6.24
Pranevicius        1850Vardenis5.04
Petrauskas         1853Vardenis6.32
Butkus             1854Vardenis8.36
Petrauskas         1856Vardenis7.80
Kavaliauskas       1857Vardenis6.80
Petrauskas         1858Vardenis5.04
Navickas           1862Vardenis5.44
Jankauskas         1864Vardenis6.56
Butkus             1866Vardenis5.88
Pranevicius        1867Vardenis6.76
Petrauskas         1869Vardenis7.20
Kavaliauskas       1876Vardenis6.88
Pranevicius        1878Vardenis7.52
Petrauskas         1879Vardenis5.88
Pranevicius        1880Vardenis6.64
Vasiliauskas       1881Vardenis5.12
Kazlauskas         1883Vardenis9.12
Kavaliauskas       1884Vardenis5.88
Butkus             1885Vardenis5.72
Ramanauskas        1887Vardenis5.24
Kavaliauskas       1888Vardenis6.28
Kavaliauskas       1889Vardenis5.96
Petrauskas         1890Vardenis7.76
Jankauskas         1892Vardenis6.96
Ramanauskas        1895Vardenis6.92
Kavaliauskas       1896Vardenis5.20
Ramanauskas        1898Vardenis6.04
Jankauskas         1899Vardenis6.60
Urbonas            1900Vardenis7.60
Petrauskas         1902Vardenis6.04
Vasiliauskas       1904Vardenis6.48
Kazlauskas         1905Vardenis6.16
Kazlauskas         1906Vardenis5.32
Urbonas            1907Vardenis6.04
Jankauskas         1908Vardenis8.48
Kazlauskas         1909Vardenis5.68
Kavaliauskas       1911Vardenis7.04
Kazlauskas         1913Vardenis5.12
Butkus             1914Vardenis5.56
Petrauskas         1915Vardenis5.12
Ramanauskas        1918Vardenis7.96
Ramanauskas        1919Vardenis5.64
Vasiliauskas       1920Vardenis8.20
Ramanauskas        1924Vardenis5.68
Petrauskas         1925Vardenis8.88
Petrauskas         1927Vardenis6.80
Pranevicius        1928Vardenis7.56
Butkus             1929Vardenis5.40
Kazlauskas         1930Vardenis5.24
Kazlauskas         1931Vardenis8.08
Vasiliauskas       1934Vardenis5.88
Kavaliauskas       1935Vardenis7.60
Kavaliauskas       1936Vardenis6.04
Petrauskas         1937Vardenis5.96
Kavaliauskas       1938Vardenis5.08
Ramanauskas        1939Vardenis5.00
Pranevicius        1940Vardenis8.96
Kavaliauskas       1943Vardenis5.88
Butkus             1944Vardenis8.40
Petrauskas         1946Vardenis7.12
Vasiliauskas       1949Vardenis7.24
Butkus             1950Vardenis7.88
Butkus             1951Vardenis7.76
Pranevicius        1952Vardenis8.40
Pranevicius        1953Vardenis5.96
Kavaliauskas       1954Vardenis8.24
Vasiliauskas       1955Vardenis7.60
Navickas           1959Vardenis5.60
Butkus             1960Vardenis6.52
Urbonas            1963Vardenis6.08
Ramanauskas        1964Vardenis8.28
Petrauskas         1968Vardenis8.16
Kazlauskas         1969Vardenis8.24
Petrauskas         1970Vardenis6.52
Urbonas            1971Vardenis7.52
Petrauskas         1972Vardenis5.32
Kavaliauskas       1974Vardenis7.48
Navickas           1975Vardenis6.96
Jankauskas         1976Vardenis5.92
Navickas           1978Vardenis8.00
Vasiliauskas       1982Vardenis5.08
Jankauskas         1984Vardenis7.60
Kavaliauskas       1985Vardenis7.12
Urbonas            1987Vardenis7.80
Jankauskas         1990Vardenis6.72
Urbonas            1991Vardenis6.84
Vasiliauskas       1992Vardenis7.56
Kavaliauskas       1995Vardenis5.80
Vasiliauskas       1996Vardenis6.12
Kazlauskas         1997Vardenis6.52
Butkus             1998Vardenis5.92
Pranevicius        1999Vardenis6.76
Jankauskas         2001Vardenis7.84
Ramanauskas        2002Vardenis7.24
Kazlauskas         2003Vardenis8.16
Jankauskas         2004Vardenis7.84
Ramanauskas        2005Vardenis8.08
Pranevicius        2009Vardenis5.64
Butkus             2010Vardenis5.44
Petrauskas         2011Vardenis5.72
Jankauskas         2013Vardenis5.56
Pranevicius        2015Vardenis7.96
Ramanauskas        2017Vardenis6.20
Butkus             2018Vardenis5.60
Kazlauskas         2019Vardenis5.52
Pranevicius        2022Vardenis7.48
Vasiliauskas       2023Vardenis6.08
Butkus             2024Vardenis5.72
Vasiliauskas       2026Vardenis6.88
Butkus             2027Vardenis6.72
Ramanauskas        2028Vardenis5.08
Butkus             2029Vardenis8.80
Kazlauskas         2031Vardenis6.72
Pranevicius        2034Vardenis6.36
Urbonas            2039Vardenis6.96
Pranevicius        2041Vardenis5.12
Petrauskas         2042Vardenis7.04
Jankauskas         2043Vardenis7.80
Ramanauskas        2044Vardenis5.76
Butkus             2045Vardenis8.04
Ramanauskas        2049Vardenis5.12
Navickas           2052Vardenis7.92
Kavaliauskas       2054Vardenis7.60
Navickas           2055Vardenis7.64
Urbonas            2056Vardenis5.76
Kavaliauskas       2058Vardenis6.60
Petrauskas         2059Vardenis6.56
Pranevicius        2060Vardenis7.56
Pranevicius        2061Vardenis7.32
Kavaliauskas       2062Vardenis5.00
Urbonas            2064Vardenis5.64
Navickas           2065Vardenis6.64
Jankauskas         2066Vardenis5.96
Urbonas            2067Vardenis6.68
Navickas           2069Vardenis6.00
Navickas           2072Vardenis5.52
Vasiliauskas       2074Vardenis7.20
Jankauskas         2075Vardenis7.20
Petrauskas         2077Vardenis8.48
Ramanauskas        2078Vardenis8.16
Pranevicius        2080Vardenis6.80
Jankauskas         2083Vardenis6.16
Ramanauskas        2085Vardenis5.40
Ramanauskas        2087Vardenis5.48
Jankauskas         2088Vardenis7.12
Kavaliauskas       2090Vardenis5.44
Petrauskas         2091Vardenis6.88
Pranevicius        2094Vardenis6.92
Navickas           2095Vardenis6.92
Ramanauskas        2098Vardenis5.00
Urbonas            2099Vardenis5.12
Jankauskas         2101Vardenis8.48
Petrauskas         2102Vardenis5.40
Vasiliauskas       2103Vardenis7.96
Jankauskas         2105Vardenis6.60
Butkus             2107Vardenis6.60
Kazlauskas         2111Vardenis8.56
Kavaliauskas       2113Vardenis7.36
Pranevicius        2114Vardenis7.60
Urbonas            2118Vardenis6.80
Kazlauskas         2119Vardenis7.64
Butkus             2122Vardenis8.08
Navickas           2123Vardenis5.32
Jankauskas         2124Vardenis8.32
Kazlauskas         2125Vardenis5.64
Kazlauskas         2126Vardenis6.96
Ramanauskas        2129Vardenis5.84
Urbonas            2130Vardenis7.72
Pranevicius        2131Vardenis8.24
Vasiliauskas       2132Vardenis8.28
Navickas           2136Vardenis7.32
Urbonas            2137Vardenis5.32
Kazlauskas         2138Vardenis7.92
Kazlauskas         2139Vardenis8.44
Jankauskas         2142Vardenis5.00
Kazlauskas         2143Vardenis7.40
Jankauskas         2144Vardenis7.04
Petrauskas         2145Vardenis6.88
