Pavarde            Vardas       Galutinis
Kazlauskas         1287Vardenis7.68
Kazlauskas         1288Vardenis5.52
Kavaliauskas       1289Vardenis7.00
Kazlauskas         1290Vardenis8.76
Jankauskas         1292Vardenis8.88
Kavaliauskas       1294Vardenis5.00
Butkus             1295Vardenis8.44
Butkus             1298Vardenis5.48
Kazlauskas         1302Vardenis5.96
Ramanauskas        1303Vardenis5.00
Ramanauskas        1304Vardenis6.96
Vasiliauskas       1306Vardenis6.68
Navickas           1307Vardenis6.36
Vasiliauskas       1310Vardenis7.56
Vasiliauskas       1312Vardenis5.44
Vasiliauskas       1313Vardenis7.08
Navickas           1314Vardenis7.80
Urbonas            1315Vardenis7.72
Kavaliauskas       1316Vardenis5.00
Kazlauskas         1317Vardenis5.92
Vasiliauskas       1318Vardenis7.00
Urbonas            1320Vardenis7.40
Kavaliauskas       1321Vardenis7.52
Kazlauskas         1322Vardenis7.28
Kazlauskas         1328Vardenis7.64
Navickas           1330Vardenis7.48
Petrauskas         1331Vardenis7.56
Urbonas            1332Vardenis6.72
Pranevicius        1334Vardenis6.48
Vasiliauskas       1335Vardenis5.28
Butkus             1336Vardenis5.96
Ramanauskas        1338Vardenis6.92
Kavaliauskas       1339Vardenis7.16
Petrauskas         1340Vardenis8.56
Navickas           1341Vardenis6.64
Vasiliauskas       1343Vardenis6.88
Ramanauskas        1344Vardenis5.28
Kavaliauskas       1346Vardenis5.20
Jankauskas         1347Vardenis5.52
Kazlauskas         1348Vardenis5.60
Petrauskas         1349Vardenis8.48
Petrauskas         1350Vardenis8.40
Kazlauskas         1352Vardenis7.12
Butkus             1353Vardenis5.76
Pranevicius        1360Vardenis8.24
Urbonas            1361Vardenis5.24
Ramanauskas        1363Vardenis8.16
Petrauskas         1365Vardenis7.80
Ramanauskas        1367Vardenis6.76
Vasiliauskas       1372Vardenis7.92
Butkus             1373Vardenis7.44
Urbonas            1374Vardenis7.20
Pranevicius        1375Vardenis6.92
Urbonas            1377Vardenis6.36
Pranevicius        1383Vardenis5.44
Butkus             1385Vardenis7.84
Navickas           1387Vardenis6.24
Ramanauskas        1391Vardenis9.00
Pranevicius        1392Vardenis5.68
Ramanauskas        1394Vardenis8.44
Vasiliauskas       1395Vardenis7.28
Navickas           1397Vardenis7.40
Vasiliauskas       1400Vardenis6.12
Navickas           1404Vardenis7.88
Jankauskas         1406Vardenis6.36
Navickas           1407Vardenis5.76
Kavaliauskas       1408Vardenis8.64
Jankauskas         1409Vardenis7.04
Vasiliauskas       1410Vardenis7.08
Kazlauskas         1411Vardenis5.80
Kavaliauskas       1412Vardenis8.20
Vasiliauskas       1413Vardenis7.20
Urbonas            1417Vardenis5.12
Kazlauskas         1418Vardenis6.00
Jankauskas         1419Vardenis8.56
Urbonas            1420Vardenis7.72
Kazlauskas         1421Vardenis6.40
Navickas           1422Vardenis5.92
Petrauskas         1425Vardenis5.72
Navickas           1426Vardenis7.60
Navickas           1427Vardenis7.52
Petrauskas         1430Vardenis5.88
Butkus             1433Vardenis7.00
Kavaliauskas       1434Vardenis6.40
Vasiliauskas       1436Vardenis7.00
Kavaliauskas       1437Vardenis6.36
Vasiliauskas       1438Vardenis5.64
Navickas           1440Vardenis5.36
Navickas           1442Vardenis5.28
Petrauskas         1443Vardenis7.04
Petrauskas         1444Vardenis8.88
Urbonas            1445Vardenis7.36
Pranevicius        1446Vardenis7.00
Petrauskas         1447Vardenis7.80
Petrauskas         1448Vardenis6.96
Butkus             1450Vardenis7.16
Vasiliauskas       1452Vardenis6.24
Kavaliauskas       1454Vardenis5.28
Kavaliauskas       1455Vardenis5.40
Kazlauskas         1456Vardenis7.72
Jankauskas         1458Vardenis5.92
Jankauskas         1459Vardenis8.56
Kazlauskas         1461Vardenis5.96
Petrauskas         1462Vardenis7.92
Petrauskas         1464Vardenis5.92
Ramanauskas        1472Vardenis5.84
Butkus             1474Vardenis6.04
Pranevicius        1475Vardenis6.96
Ramanauskas        1476Vardenis8.32
Ramanauskas        1477Vardenis7.00
Butkus             1479Vardenis6.60
Ramanauskas        1481Vardenis5.24
Ramanauskas        1482Vardenis6.72
Petrauskas         1484Vardenis7.88
Pranevicius        1485Vardenis7.48
Ramanauskas        1486Vardenis6.44
Kavaliauskas       1488Vardenis6.92
Vasiliauskas       1491Vardenis8.00
Navickas           1493Vardenis5.36
Pranevicius        1495Vardenis6.40
Kavaliauskas       1496Vardenis8.24
Petrauskas         1497Vardenis7.36
Petrauskas         1498Vardenis6.72
Urbonas            1502Vardenis5.20
Urbonas            1503Vardenis5.12
Kavaliauskas       1504Vardenis6.36
Kavaliauskas       1505Vardenis5.52
Kazlauskas         1506Vardenis5.84
Kazlauskas         1508Vardenis8.56
Petrauskas         1510Vardenis8.24
Kavaliauskas       1511Vardenis6.52
Vasiliauskas       1512Vardenis8.08
Urbonas            1514Vardenis8.16
Jankauskas         1515Vardenis7.84
Petrauskas         1516Vardenis5.48
Navickas           1519Vardenis7.76
Petrauskas         1520Vardenis6.80
Ramanauskas        1522Vardenis5.28
Kazlauskas         1525Vardenis5.48
Kavaliauskas       1528Vardenis8.08
Ramanauskas        1529Vardenis7.88
Jankauskas         1531Vardenis6.76
Kazlauskas         1532Vardenis7.56
Jankauskas         1533Vardenis5.60
Petrauskas         1535Vardenis5.80
Vasiliauskas       1536Vardenis5.16
Petrauskas         1541Vardenis8.96
Jankauskas         1549Vardenis7.68
Navickas           1552Vardenis5.32
Butkus             1555Vardenis6.96
Pranevicius        1556Vardenis6.72
Urbonas            1560Vardenis7.48
Kazlauskas         1561Vardenis7.88
Kavaliauskas       1562Vardenis6.52
Jankauskas         1563Vardenis6.80
Navickas           1564Vardenis7.44
Kavaliauskas       1565Vardenis6.80
Navickas           1566Vardenis5.76
Vasiliauskas       1567Vardenis7.80
Ramanauskas        1568Vardenis5.84
Butkus             1569Vardenis7.00
Pranevicius        1575Vardenis7.04
Petrauskas         1581Vardenis8.44
Jankauskas         1583Vardenis6.92
Jankauskas         1584Vardenis7.84
Kazlauskas         1586Vardenis6.88
Vasiliauskas       1587Vardenis8.32
Ramanauskas        1590Vardenis6.12
Kazlauskas         1591Vardenis8.80
Pranevicius        1592Vardenis5.92
Butkus             1593Vardenis6.00
Kavaliauskas       1594Vardenis6.20
Petrauskas         1595Vardenis7.48
Kavaliauskas       1596Vardenis7.40
Pranevicius        1597Vardenis5.40
Kavaliauskas       1598Vardenis5.16
Butkus             1599Vardenis6.00
Pranevicius        1600Vardenis8.56
Butkus             1601Vardenis5.84
Navickas           1604Vardenis7.52
Navickas           1605Vardenis7.56
Ramanauskas        1608Vardenis8.08
Kazlauskas         1610Vardenis6.48
Petrauskas         1611Vardenis5.16
Jankauskas         1613Vardenis5.84
Pranevicius        1616Vardenis6.32
Jankauskas         1618Vardenis7.88
Butkus             1619Vardenis6.72
Ramanauskas        1623Vardenis7.72
Kavaliauskas       1625Vardenis5.88
Kavaliauskas       1626Vardenis7.60
Kavaliauskas       1629Vardenis5.80
Kazlauskas         1630Vardenis8.40
Pranevicius        1631Vardenis6.12
Petrauskas         1633Vardenis8.64
Petrauskas         1634Vardenis5.52
Vasiliauskas       1635Vardenis8.24
Vasiliauskas       1636Vardenis7.64
Navickas           1639Vardenis7.16
Butkus             1641Vardenis8.16
Pranevicius        1643Vardenis6.12
Petrauskas         1645Vardenis6.80
Jankauskas         1646Vardenis5.36
Kavaliauskas       1648Vardenis6.72
Ramanauskas        1649Vardenis7.40
Vasiliauskas       1651Vardenis8.36
Navickas           1656Vardenis7.12
Ramanauskas        1657Vardenis5.76
Jankauskas         1658Vardenis8.64
Vasiliauskas       1660Vardenis7.68
Butkus             1661Vardenis5.72
Pranevicius        1665Vardenis5.60
Jankauskas         1666Vardenis7.36
Pranevicius        1668Vardenis8.32
Petrauskas         1669Vardenis6.32
Navickas           1671Vardenis5.64
Ramanauskas        1673Vardenis5.24
Navickas           1677Vardenis5.48
Kavaliauskas       1678Vardenis7.44
Ramanauskas        1680Vardenis6.88
Butkus             1681Vardenis7.84
Butkus             1682Vardenis5.56
Kavaliauskas       1684Vardenis5.60
Ramanauskas        1685Vardenis6.64
Petrauskas         1688Vardenis6.44
Petrauskas         1690Vardenis5.00
Butkus             1691Vardenis9.28
Butkus             1692Vardenis6.84
Petrauskas         1693Vardenis6.84
Kavaliauskas       1694Vardenis7.20
Pranevicius        1697Vardenis5.80
Navickas           1698Vardenis6.20
Ramanauskas        1699Vardenis5.88
Butkus             1700Vardenis6.56
Pranevicius        1702Vardenis5.76
Jankauskas         1703Vardenis6.04
Navickas           1704Vardenis7.36
Navickas           1707Vardenis7.44
Jankauskas         1708Vardenis5.92
Ramanauskas        1709Vardenis6.36
Navickas           1710Vardenis7.40
Urbonas            1712Vardenis7.76
Butkus             1713Vardenis7.36
Butkus             1715Vardenis7.32
Urbonas            1717Vardenis7.76
Navickas           1718Vardenis8.04
Butkus             1719Vardenis6.80
Petrauskas         1722Vardenis6.72
Petrauskas         1726Vardenis7.60
Ramanauskas        1727Vardenis6.72
Kazlauskas         1729Vardenis6.08
Jankauskas         1730Vardenis6.44
Pranevicius        1732Vardenis5.84
Pranevicius        1734Vardenis5.08
Urbonas            1738Vardenis7.52
Navickas           1741Vardenis9.04
Vasiliauskas       1742Vardenis5.64
Pranevicius        1743Vardenis8.40
Butkus             1745Vardenis7.08
Navickas           1747Vardenis9.04
Ramanauskas        1749Vardenis7.24
Urbonas            1750Vardenis6.16
Vasiliauskas       1751Vardenis8.24
Kazlauskas         1754Vardenis5.28
Urbonas            1755Vardenis6.20
Vasiliauskas       1757Vardenis6.76
Urbonas            1760Vardenis7.32
Butkus             1761Vardenis5.96
Vasiliauskas       1762Vardenis6.84
Petrauskas         1763Vardenis8.72
Navickas           1768Vardenis7.96
Urbonas            1772Vardenis7.60
Ramanauskas        1773Vardenis5.68
Pranevicius        1775Vardenis6.72
Kazlauskas         1780Vardenis7.56
Kazlauskas         1781Vardenis7.12
Ramanauskas        1782Vardenis6.64
Urbonas            1784Vardenis7.28
Butkus             1785Vardenis7.24
Ramanauskas        1789Vardenis8.96
Butkus             1791Vardenis5.52
Navickas           1794Vardenis7.60
Vasiliauskas       1795Vardenis5.08
Ramanauskas        1796Vardenis6.96
Petrauskas         1797Vardenis6.80
Pranevicius        1798Vardenis7.80
Ramanauskas        1799Vardenis7.72
Vasiliauskas       1800Vardenis7.28
Butkus             1801Vardenis8.28
Urbonas            1803Vardenis6.88
Vasiliauskas       1804Vardenis8.80
Navickas           1805Vardenis6.76
Jankauskas         1807Vardenis7.04
Navickas           1808Vardenis6.72
Ramanauskas        1810Vardenis6.32
Pranevicius        1811Vardenis7.84
Kavaliauskas       1813Vardenis7.96
Navickas           1815Vardenis6.00
Jankauskas         1816Vardenis7.76
Ramanauskas        1817Vardenis8.48
Pranevicius        1818Vardenis8.04
Kazlauskas         1819Vardenis5.96
Petrauskas         1820Vardenis5.28
Jankauskas         1821Vardenis5.20
Jankauskas         1822Vardenis8.68
Ramanauskas        1823Vardenis5.00
Vasiliauskas       1824Vardenis5.64
Navickas           1825Vardenis5.28
Petrauskas         1828Vardenis5.80
Vasiliauskas       1829Vardenis7.12
Jankauskas         1831Vardenis8.80
Kazlauskas         1834Vardenis7.76
Urbonas            1836Vardenis8.40
Kavaliauskas       1837Vardenis5.32
Urbonas            1838Vardenis6.44
Petrauskas         1839Vardenis7.56
Kazlauskas         1844Vardenis5.44
Ramanauskas        1845Vardenis7.92
Vasiliauskas       1848Vardenis7.80
Jankauskas         1852Vardenis8.48
Navickas           1854Vardenis7.60
Pranevicius        1856Vardenis7.40
Kazlauskas         1857Vardenis6.52
Jankauskas         1859Vardenis7.12
Petrauskas         1860Vardenis5.24
Kazlauskas         1861Vardenis5.32
Kazlauskas         1863Vardenis5.64
Pranevicius        1865Vardenis7.40
Petrauskas         1868Vardenis7.76
Petrauskas         1870Vardenis6.52
Petrauskas         1872Vardenis6.16
Jankauskas         1874Vardenis5.56
Jankauskas         1876Vardenis6.84
Jankauskas         1877Vardenis7.20
Pranevicius        1878Vardenis8.44
Ramanauskas        1879Vardenis5.28
Butkus             1880Vardenis5.64
Kazlauskas         1881Vardenis8.56
Kazlauskas         1883Vardenis7.56
Urbonas            1886Vardenis7.96
Urbonas            1887Vardenis5.76
Urbonas            1889Vardenis6.56
Urbonas            1891Vardenis6.72
Pranevicius        1894Vardenis7.24
Butkus             1896Vardenis5.32
Pranevicius        1897Vardenis5.64
Ramanauskas        1900Vardenis5.80
Ramanauskas        1903Vardenis5.04
Urbonas            1904Vardenis7.04
Butkus             1908Vardenis6.00
Urbonas            1909Vardenis8.24
Pranevicius        1911Vardenis7.32
Petrauskas         1912Vardenis7.44
Ramanauskas        1915Vardenis6.72
Ramanauskas        1918Vardenis7.72
Vasiliauskas       1920Vardenis5.52
Butkus             1921Vardenis7.60
Vasiliauskas       1923Vardenis6.04
Vasiliauskas       1924Vardenis5.64
Ramanauskas        1925Vardenis7.80
Kazlauskas         1926Vardenis6.00
Urbonas            1927Vardenis5.16
Pranevicius        1928Vardenis8.48
Navickas           1929Vardenis7.44
Kazlauskas         1930Vardenis5.84
Jankauskas         1934Vardenis6.20
Kazlauskas         1935Vardenis5.36
Pranevicius        1936Vardenis8.00
Ramanauskas        1937Vardenis6.80
Navickas           1940Vardenis7.04
Urbonas            1941Vardenis8.16
Butkus             1945Vardenis8.56
Navickas           1948Vardenis7.92
Petrauskas         1949Vardenis5.48
Jankauskas         1951Vardenis7.44
Urbonas            1952Vardenis7.60
Petrauskas         1954Vardenis6.32
Kazlauskas         1955Vardenis8.32
Petrauskas         1956Vardenis7.32
Kavaliauskas       1957Vardenis7.84
Urbonas            1959Vardenis7.08
Kavaliauskas       1960Vardenis7.92
Vasiliauskas       1963Vardenis6.24
Petrauskas         1964Vardenis8.28
Ramanauskas        1965Vardenis6.52
Petrauskas         1967Vardenis5.00
Petrauskas         1970Vardenis6.92
Ramanauskas        1972Vardenis6.00
Ramanauskas        1973Vardenis6.20
Vasiliauskas       1975Vardenis5.76
Urbonas            1976Vardenis7.20
Vasiliauskas       1977Vardenis6.88
Urbonas            1978Vardenis6.48
Ramanauskas        1979Vardenis8.32
Kavaliauskas       1980Vardenis5.84
Ramanauskas        1981Vardenis8.32
Vasiliauskas       1982Vardenis6.40
Petrauskas         1983Vardenis6.88
Urbonas            1984Vardenis8.32
Butkus             1987Vardenis5.40
Kavaliauskas       1989Vardenis8.28
Ramanauskas        1993Vardenis6.80
Urbonas            1994Vardenis5.24
Urbonas            1995Vardenis7.80
Jankauskas         1996Vardenis8.32
Navickas           1997Vardenis5.00
Ramanauskas        1999Vardenis6.76
Kavaliauskas       2002Vardenis8.16
Kavaliauskas       2003Vardenis7.84
Vasiliauskas       2006Vardenis8.80
Vasiliauskas       2007Vardenis6.64
Navickas           2012Vardenis6.32
Urbonas            2013Vardenis5.40
Butkus             2014Vardenis5.48
Pranevicius        2016Vardenis7.32
Urbonas            2017Vardenis6.24
Urbonas            2019Vardenis8.00
Ramanauskas        2020Vardenis7.36
Jankauskas         2021Vardenis7.76
Ramanauskas        2028Vardenis7.92
Navickas           2029Vardenis7.72
Vasiliauskas       2031Vardenis7.44
Butkus             2033Vardenis6.12
Jankauskas         2034Vardenis7.36
Ramanauskas        2035Vardenis6.96
Petrauskas         2038Vardenis7.04
Petrauskas         2039Vardenis8.00
Urbonas            2040Vardenis6.24
Kazlauskas         2042Vardenis7.52
Navickas           2043Vardenis8.56
Navickas           2044Vardenis6.96
Urbonas            2046Vardenis6.60
Vasiliauskas       2048Vardenis9.04
Vasiliauskas       2049Vardenis5.88
Pranevicius        2052Vardenis6.88
Urbonas            2054Vardenis6.28
Kazlauskas         2057Vardenis8.32
Butkus             2058Vardenis7.56
Urbonas            2059Vardenis6.00
Navickas           2060Vardenis8.64
Butkus             2062Vardenis6.84
Vasiliauskas       2063Vardenis6.08
Butkus             2066Vardenis7.88
Petrauskas         2069Vardenis8.00
Kavaliauskas       2073Vardenis5.12
Butkus             2074Vardenis6.48
Vasiliauskas       2075Vardenis5.80
Ramanauskas        2076Vardenis7.88
Jankauskas         2078Vardenis7.56
Kavaliauskas       2079Vardenis5.68
Navickas           2080Vardenis6.84
Kavaliauskas       2082Vardenis6.12
Petrauskas         2083Vardenis7.68
Jankauskas         2084Vardenis6.48
Kavaliauskas       2085Vardenis6.68
Petrauskas         2087Vardenis6.32
Ramanauskas        2088Vardenis6.88
Butkus             2089Vardenis6.12
Butkus             2090Vardenis8.96
Navickas           2094Vardenis5.16
Ramanauskas        2096Vardenis5.36
Jankauskas         2097Vardenis6.24
Kavaliauskas       2099Vardenis8.40
Ramanauskas        2100Vardenis9.28
Ramanauskas        2104Vardenis7.20
Jankauskas         2105Vardenis8.64
Kavaliauskas       2106Vardenis6.80
Jankauskas         2107Vardenis5.72
Vasiliauskas       2108Vardenis5.72
Pranevicius        2109Vardenis7.08
Ramanauskas        2110Vardenis7.84
Petrauskas         2113Vardenis5.08
Petrauskas         2114Vardenis5.80
Kavaliauskas       2115Vardenis8.56
Vasiliauskas       2116Vardenis7.52
Petrauskas         2119Vardenis5.00
Petrauskas         2122Vardenis6.32
